,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,23,SFO,NFL,RB,16.0,0.0,43.0,258.0,1.0,10.0,58.1,55.0,6.0,16.1,2.7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,43.0,6.0,258.0,1.0,0.0,2.0,
1,2023,24,SFO,NFL,RB,17.0,0.0,40.0,206.0,3.0,13.0,55.0,26.0,5.2,12.1,2.4,4.0,3.0,31.0,10.3,0.0,1.0,50.0,13.0,0.2,1.8,75.0,7.8,43.0,5.5,237.0,3.0,0.0,2.0,
2,2024,25,SFO,NFL,RB,12.0,6.0,153.0,789.0,3.0,37.0,47.1,38.0,5.2,65.8,12.8,14.0,11.0,91.0,8.3,0.0,5.0,64.3,24.0,0.9,7.6,78.6,6.5,164.0,5.4,880.0,3.0,3.0,5.0,
3,2025,26,MIN,NFL,RB,3.0,1.0,40.0,214.0,2.0,12.0,57.5,24.0,5.4,71.3,13.3,4.0,3.0,15.0,5.0,0.0,0.0,25.0,7.0,1.0,5.0,75.0,3.8,43.0,5.3,229.0,2.0,0.0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,48.0,7.0,276.0,1467.0,9.0,72.0,51.4,55.0,5.3,30.6,5.8,22.0,17.0,137.0,8.1,0.0,6.0,54.5,24.0,0.4,2.9,77.3,6.2,293.0,5.5,1604.0,9.0,3.0,9.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,2.0,98.0,520.0,3.0,26.0,51.4,55.0,5.3,30.6,5.8,8.0,6.0,49.0,8.1,0.0,2.0,54.5,24.0,0.4,2.9,77.3,6.2,104.0,5.5,568.0,3.0,1.0,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,SFO (3 Yrs),SFO (3 Yrs),SFO (3 Yrs),SFO (3 Yrs),,45.0,6.0,236.0,1253.0,7.0,60.0,50.4,55.0,5.3,27.8,5.2,18.0,14.0,122.0,8.7,0.0,6.0,61.1,24.0,0.3,2.7,77.8,6.8,250.0,5.5,1375.0,7.0,3.0,9.0,
8,MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,3.0,1.0,40.0,214.0,2.0,12.0,57.5,24.0,5.4,71.3,13.3,4.0,3.0,15.0,5.0,0.0,0.0,25.0,7.0,1.0,5.0,75.0,3.8,43.0,5.3,229.0,2.0,0.0,,
