,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,32.0,1.0,1,2019-09-08,BUF,@,NYJ,"W, 17-16",,4,2,18,9.0,0,50.0,4.5,0,0,0,,29,43.9,0,0.0,3,13.0
1,2.0,33.0,2.0,2,2019-09-15,BUF,@,NYG,"W, 28-14",*,3,1,14,14.0,0,33.3,4.7,0,0,0,,42,60.0,0,0.0,3,10.7
2,3.0,34.0,3.0,3,2019-09-22,BUF,,CIN,"W, 21-17",,3,2,33,16.5,0,66.7,11.0,0,0,0,,39,51.3,0,0.0,4,14.8
3,4.0,35.0,4.0,4,2019-09-29,BUF,,NWE,"L, 10-16",*,8,2,4,2.0,0,25.0,0.5,0,0,0,,58,73.4,0,0.0,4,14.3
4,5.0,36.0,5.0,5,2019-10-06,BUF,@,TEN,"W, 14-7",,0,0,0,,0,,,0,0,0,,1,1.6,0,0.0,0,0.0
5,,,,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders,Player went from Buffalo Bills to Oakland Raiders
6,5.0,,6.0,7,2019-10-20,OAK,@,GNB,"L, 24-42",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,37.0,7.0,8,2019-10-27,OAK,@,HOU,"L, 24-27",,2,2,27,13.5,0,100.0,13.5,0,0,0,,22,40.0,0,0.0,0,0.0
8,7.0,38.0,8.0,9,2019-11-03,OAK,,DET,"W, 31-24",*,4,3,21,7.0,0,75.0,5.3,1,3,0,3.0,64,91.4,0,0.0,0,0.0
9,8.0,39.0,9.0,10,2019-11-07,OAK,,LAC,"W, 26-24",,3,1,10,10.0,0,33.3,3.3,0,0,0,,39,67.2,0,0.0,0,0.0
10,9.0,40.0,10.0,11,2019-11-17,OAK,,CIN,"W, 17-10",,3,3,25,8.3,0,100.0,8.3,0,0,0,,48,68.6,0,0.0,0,0.0
11,10.0,41.0,11.0,12,2019-11-24,OAK,@,NYJ,"L, 3-34",*,2,2,5,2.5,0,100.0,2.5,0,0,0,,52,89.7,0,0.0,0,0.0
12,11.0,42.0,12.0,13,2019-12-01,OAK,@,KAN,"L, 9-40",*,3,2,14,7.0,0,66.7,4.7,0,0,0,,41,69.5,0,0.0,0,0.0
13,12.0,43.0,13.0,14,2019-12-08,OAK,,TEN,"L, 21-42",*,3,1,5,5.0,0,33.3,1.7,0,0,0,,52,83.9,0,0.0,0,0.0
14,13.0,44.0,14.0,15,2019-12-15,OAK,,JAX,"L, 16-20",*,2,1,5,5.0,0,50.0,2.5,0,0,0,,50,66.7,0,0.0,0,0.0
15,14.0,45.0,15.0,16,2019-12-22,OAK,@,LAC,"W, 24-17",*,3,3,14,4.7,0,100.0,4.7,0,0,0,,33,52.4,0,0.0,0,0.0
16,15.0,46.0,16.0,17,2019-12-29,OAK,@,DEN,"L, 15-16",*,2,2,21,10.5,0,100.0,10.5,0,0,0,,60,82.2,0,0.0,0,0.0
17,,,,,,,,,8-7,,45,27,216,8.0,0,60.0,4.8,1,3,0,3.0,630,63.1,0,0.0,14,3.5
