,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2024-09-08,ARI,@,BUF,"L, 28-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2.0,2024-09-15,ARI,,LAR,"W, 41-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,3.0,3.0,2024-09-22,ARI,,DET,"L, 13-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,4.0,4.0,2024-09-29,ARI,,WAS,"L, 14-42",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,,5.0,5.0,2024-10-06,ARI,@,SFO,"W, 24-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,,6.0,6.0,2024-10-13,ARI,@,GNB,"L, 13-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,1.0,105.0,7.0,7.0,2024-10-21,ARI,,LAC,"W, 17-15",,1,0,0,,0,0.0,0.0,11,19.3,0,0.0,0,0.0
7,2.0,106.0,8.0,8.0,2024-10-27,ARI,@,MIA,"W, 28-27",,1,1,3,3.0,0,100.0,3.0,17,25.8,0,0.0,0,0.0
8,3.0,107.0,9.0,9.0,2024-11-03,ARI,,CHI,"W, 29-9",,0,0,0,,0,,,11,19.0,0,0.0,0,0.0
9,4.0,108.0,10.0,10.0,2024-11-10,ARI,,NYJ,"W, 31-6",,0,0,0,,0,,,23,39.0,0,0.0,0,0.0
10,5.0,109.0,11.0,12.0,2024-11-24,ARI,@,SEA,"L, 6-16",*,0,0,0,,0,,,22,37.9,0,0.0,0,0.0
11,6.0,110.0,12.0,13.0,2024-12-01,ARI,@,MIN,"L, 22-23",,0,0,0,,0,,,32,39.0,0,0.0,0,0.0
12,7.0,111.0,13.0,14.0,2024-12-08,ARI,,SEA,"L, 18-30",,2,1,13,13.0,0,50.0,6.5,24,33.8,0,0.0,0,0.0
13,8.0,112.0,14.0,15.0,2024-12-15,ARI,,NWE,"W, 30-17",,1,1,3,3.0,0,100.0,3.0,21,30.0,0,0.0,0,0.0
14,9.0,113.0,15.0,16.0,2024-12-22,ARI,@,CAR,"L, 30-36 (OT)",,0,0,0,,0,,,27,38.6,0,0.0,0,0.0
15,10.0,114.0,16.0,17.0,2024-12-28,ARI,@,LAR,"L, 9-13",,1,1,19,19.0,0,100.0,19.0,31,39.2,0,0.0,0,0.0
16,11.0,115.0,17.0,18.0,2025-01-05,ARI,,SFO,"W, 47-24",*,5,4,46,11.5,0,80.0,9.2,38,58.5,0,0.0,0,0.0
17,,,,,,,,,6-5,,11,8,84,10.5,0,72.7,7.6,257,35.0,0,0.0,0,0.0
