,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,96.0,1.0,1.0,2023-09-10,JAX,@,IND,"W, 31-21",*,7,5,55,11.0,1,71.4,7.9,62,88.6,0,0.0,0,0.0
1,2.0,97.0,2.0,2.0,2023-09-17,JAX,,KAN,"L, 9-17",*,6,0,0,,0,0.0,0.0,44,65.7,0,0.0,0,0.0
2,2.0,,3.0,3.0,2023-09-24,JAX,,HOU,"L, 17-37",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2023-10-01,JAX,,ATL,"W, 23-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,3.0,98.0,5.0,5.0,2023-10-08,JAX,@,BUF,"W, 25-20",,5,3,23,7.7,1,60.0,4.6,38,43.2,0,0.0,0,0.0
5,3.0,,6.0,6.0,2023-10-15,JAX,,IND,"W, 37-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,3.0,,7.0,7.0,2023-10-19,JAX,@,NOR,"W, 31-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,3.0,,8.0,8.0,2023-10-29,JAX,@,PIT,"W, 20-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,3.0,,9.0,10.0,2023-11-12,JAX,,SFO,"L, 3-34",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,4.0,99.0,10.0,11.0,2023-11-19,JAX,,TEN,"W, 34-14",,4,4,20,5.0,0,100.0,5.0,45,63.4,0,0.0,0,0.0
10,5.0,100.0,11.0,12.0,2023-11-26,JAX,@,HOU,"W, 24-21",*,3,1,10,10.0,0,33.3,3.3,54,71.1,0,0.0,0,0.0
11,6.0,101.0,12.0,13.0,2023-12-04,JAX,,CIN,"L, 31-34 (OT)",*,8,5,78,15.6,0,62.5,9.8,64,92.8,0,0.0,0,0.0
12,7.0,102.0,13.0,14.0,2023-12-10,JAX,@,CLE,"L, 27-31",*,14,5,29,5.8,0,35.7,2.1,64,84.2,0,0.0,0,0.0
13,8.0,103.0,14.0,15.0,2023-12-17,JAX,,BAL,"L, 7-23",*,8,5,59,11.8,0,62.5,7.4,38,61.3,0,0.0,0,0.0
14,8.0,,15.0,16.0,2023-12-24,JAX,@,TAM,"L, 12-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,8.0,,16.0,17.0,2023-12-31,JAX,,CAR,"W, 26-0",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,9.0,104.0,17.0,18.0,2024-01-07,JAX,@,TEN,"L, 20-28",*,9,6,47,7.8,0,66.7,5.2,66,93.0,0,0.0,0,0.0
17,,,,,,,,,4-5,,64,34,321,9.4,2,53.1,5.0,475,73.1,0,0.0,0,0.0
