,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2017-09-10,BUF,,NYJ,"W, 21-12",*,4,1,21,21.0,0,25.0,5.3,66,85.7,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2017-09-17,BUF,@,CAR,"L, 3-9",*,6,2,18,9.0,0,33.3,3.0,49,90.7,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2017-09-24,BUF,,DEN,"W, 26-16",*,2,0,0,,0,0.0,0.0,55,84.6,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2017-10-01,BUF,@,ATL,"W, 23-17",,5,1,18,18.0,0,20.0,3.6,44,73.3,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2017-10-08,BUF,@,CIN,"L, 16-20",*,6,1,9,9.0,0,16.7,1.5,66,94.3,0,0.0,0,0.0
5,6.0,6.0,6.0,7.0,2017-10-22,BUF,,TAM,"W, 30-27",*,9,2,17,8.5,0,22.2,1.9,55,80.9,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2017-10-29,BUF,,OAK,"W, 34-14",*,5,3,32,10.7,0,60.0,6.4,55,79.7,0,0.0,1,3.7
7,8.0,8.0,8.0,9.0,2017-11-02,BUF,@,NYJ,"L, 21-34",*,7,6,53,8.8,1,85.7,7.6,40,53.3,0,0.0,0,0.0
8,8.0,,9.0,10.0,2017-11-12,BUF,,NOR,"L, 10-47",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,9.0,9.0,10.0,11.0,2017-11-19,BUF,@,LAC,"L, 24-54",*,7,4,68,17.0,0,57.1,9.7,53,81.5,0,0.0,0,0.0
10,10.0,10.0,11.0,12.0,2017-11-26,BUF,@,KAN,"W, 16-10",*,10,3,33,11.0,1,30.0,3.3,57,82.6,0,0.0,0,0.0
11,11.0,11.0,12.0,13.0,2017-12-03,BUF,,NWE,"L, 3-23",*,7,2,22,11.0,0,28.6,3.1,65,97.0,0,0.0,0,0.0
12,12.0,12.0,13.0,14.0,2017-12-10,BUF,,IND,"W, 13-7 (OT)",,0,0,0,,0,,,41,61.2,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2017-12-17,BUF,,MIA,"W, 24-16",,2,0,0,,0,0.0,0.0,44,71.0,0,0.0,2,7.4
14,14.0,14.0,15.0,16.0,2017-12-24,BUF,@,NWE,"L, 16-37",,1,0,0,,0,0.0,0.0,52,75.4,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2017-12-31,BUF,@,MIA,"W, 22-16",,3,2,25,12.5,0,66.7,8.3,50,74.6,0,0.0,1,4.2
16,,,,,,,,,9-6,,74,27,316,11.7,2,36.5,4.3,792,78.9,0,0.0,4,1.0
