,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,55.0,1.0,1.0,2023-09-10,NYG,,DAL,"L, 0-40",*,15,28,53.6,104,0,2,3.7,0.50,32.4,7,47,13,43,0,3.3,2,0,0,1,-2,0,67,95.7,0,0.0,0,0.0
1,2.0,56.0,2.0,2.0,2023-09-17,NYG,@,ARI,"W, 31-28",*,26,37,70.3,321,2,1,8.7,8.54,103.5,3,9,9,59,1,6.6,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
2,3.0,57.0,3.0,3.0,2023-09-21,NYG,@,SFO,"L, 12-30",*,22,32,68.8,137,0,1,4.3,2.88,64.2,2,16,2,5,0,2.5,0,0,0,0,0,0,47,94.0,0,0.0,0,0.0
3,4.0,58.0,4.0,4.0,2023-10-02,NYG,,SEA,"L, 3-24",*,27,34,79.4,203,0,2,6.0,3.32,67.0,10,59,10,66,0,6.6,2,1,0,0,0,0,73,97.3,0,0.0,0,0.0
4,5.0,59.0,5.0,5.0,2023-10-08,NYG,@,MIA,"L, 16-31",*,14,20,70.0,119,0,0,6.0,5.95,85.2,6,19,4,24,0,6.0,0,0,0,0,0,0,49,68.1,0,0.0,0,0.0
5,5.0,,6.0,6.0,2023-10-15,NYG,@,BUF,"L, 9-14",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,,7.0,7.0,2023-10-22,NYG,,WAS,"W, 14-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,5.0,,8.0,8.0,2023-10-29,NYG,,NYJ,"L, 10-13 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6.0,60.0,9.0,9.0,2023-11-05,NYG,@,LVR,"L, 6-30",*,4,9,44.4,25,0,0,2.8,2.78,51.6,2,17,2,9,0,4.5,0,0,0,0,0,0,21,33.3,0,0.0,0,0.0
9,6.0,,10.0,10.0,2023-11-12,NYG,@,DAL,"L, 17-49",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,6.0,,11.0,11.0,2023-11-19,NYG,@,WAS,"W, 31-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,6.0,,12.0,12.0,2023-11-26,NYG,,NWE,"W, 10-7",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,6.0,,13.0,14.0,2023-12-11,NYG,,GNB,"W, 24-22",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,6.0,,14.0,15.0,2023-12-17,NYG,@,NOR,"L, 6-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,6.0,,15.0,16.0,2023-12-25,NYG,@,PHI,"L, 25-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,6.0,,16.0,17.0,2023-12-31,NYG,,LAR,"L, 25-26",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,6.0,,17.0,18.0,2024-01-07,NYG,,PHI,"W, 27-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,1-5,,108,160,67.5,909,2,6,5.7,4.24,70.5,30,167,40,206,1,5.2,4,1,0,1,-2,0,325,81.7,0,0.0,0,0.0
