,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-08,NYG,@,DAL,"L, 17-35",,3,4,75.0,17,0,0,4.3,4.25,82.3,0,0,1,5,0,5.0,1,1,0,0,0,0,5,7.4,0,0.0,0,0.0
1,1.0,,2.0,2.0,2019-09-15,NYG,,BUF,"L, 14-28",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2.0,2.0,3.0,3.0,2019-09-22,NYG,@,TAM,"W, 32-31",*,23,36,63.9,336,2,0,9.3,10.44,112.7,5,24,4,28,2,7.0,2,2,0,0,0,0,62,100.0,0,0.0,0,0.0
3,3.0,3.0,4.0,4.0,2019-09-29,NYG,,WAS,"W, 24-3",*,23,31,74.2,225,1,2,7.3,5.00,78.0,0,0,5,33,0,6.6,1,0,0,0,0,0,77,100.0,0,0.0,0,0.0
4,4.0,4.0,5.0,5.0,2019-10-06,NYG,,MIN,"L, 10-28",*,21,38,55.3,182,1,1,4.8,4.13,65.9,4,35,3,12,0,4.0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
5,5.0,5.0,6.0,6.0,2019-10-10,NYG,@,NWE,"L, 14-35",*,15,31,48.4,161,1,3,5.2,1.48,35.2,1,0,2,8,0,4.0,0,0,0,0,0,0,50,100.0,0,0.0,0,0.0
6,6.0,6.0,7.0,7.0,2019-10-20,NYG,,ARI,"L, 21-27",*,22,35,62.9,223,1,1,6.4,5.66,78.6,8,67,4,35,0,8.8,3,2,0,0,0,0,70,100.0,0,0.0,0,0.0
7,7.0,7.0,8.0,8.0,2019-10-27,NYG,@,DET,"L, 26-31",*,28,41,68.3,322,4,0,7.9,9.80,124.2,3,32,4,13,0,3.3,2,1,0,1,0,0,74,100.0,0,0.0,0,0.0
8,8.0,8.0,9.0,9.0,2019-11-04,NYG,,DAL,"L, 18-37",*,26,41,63.4,210,1,1,5.1,4.51,74.2,5,39,6,54,0,9.0,2,2,0,0,0,0,71,100.0,0,0.0,0,0.0
9,9.0,9.0,10.0,10.0,2019-11-10,NYG,@,NYJ,"L, 27-34",*,26,40,65.0,308,4,0,7.7,9.70,121.7,6,50,3,20,0,6.7,3,1,0,1,0,0,69,100.0,0,0.0,0,0.0
10,10.0,10.0,11.0,12.0,2019-11-24,NYG,@,CHI,"L, 14-19",*,21,36,58.3,150,2,0,4.2,5.28,86.6,1,16,2,27,0,13.5,1,1,0,0,0,0,60,100.0,0,0.0,0,0.0
11,11.0,11.0,12.0,13.0,2019-12-01,NYG,,GNB,"L, 13-31",*,20,37,54.1,240,1,3,6.5,3.38,49.4,0,0,5,6,0,1.2,1,0,0,0,-8,0,66,100.0,0,0.0,0,0.0
12,11.0,,13.0,14.0,2019-12-09,NYG,@,PHI,"L, 17-23 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,11.0,,14.0,15.0,2019-12-15,NYG,,MIA,"W, 36-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,12.0,12.0,15.0,16.0,2019-12-22,NYG,@,WAS,"W, 41-35 (OT)",*,28,42,66.7,352,5,0,8.4,10.76,132.1,1,6,3,12,0,4.0,1,0,0,0,0,0,70,100.0,0,0.0,0,0.0
15,13.0,13.0,16.0,17.0,2019-12-29,NYG,,PHI,"L, 17-34",*,28,47,59.6,301,1,1,6.4,5.87,76.6,4,26,3,26,0,8.7,2,1,0,1,-7,0,74,100.0,0,0.0,0,0.0
16,,,,,,,,,3-10,,284,459,61.9,3027,24,12,6.6,6.46,87.7,38,295,45,279,2,6.2,19,11,0,3,-15,0,816,92.8,0,0.0,0,0.0
