,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,61.0,1.0,1,2024-09-08,NYG,,MIN,"L, 6-28",*,22,42,52.4,186,0,2,4.4,2.29,44.3,5,20,6,15,0,2.5,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
1,2.0,62.0,2.0,2,2024-09-15,NYG,@,WAS,"L, 18-21",*,16,28,57.1,178,2,0,6.4,7.79,100.0,1,3,5,32,0,6.4,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
2,3.0,63.0,3.0,3,2024-09-22,NYG,@,CLE,"W, 21-15",*,24,34,70.6,236,2,0,6.9,8.12,109.4,2,8,8,20,0,2.5,1,0,0,1,0,0,72,100.0,0,0.0,0,0.0
3,4.0,64.0,4.0,4,2024-09-26,NYG,,DAL,"L, 15-20",*,29,40,72.5,281,0,1,7.0,5.90,81.4,1,4,4,3,0,0.8,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
4,5.0,65.0,5.0,5,2024-10-06,NYG,@,SEA,"W, 29-20",*,23,34,67.6,257,2,0,7.6,8.74,109.6,3,12,11,38,0,3.5,1,0,0,0,0,0,72,100.0,0,0.0,0,0.0
5,6.0,66.0,6.0,6,2024-10-13,NYG,,CIN,"L, 7-17",*,22,41,53.7,205,0,1,5.0,3.90,57.5,2,15,11,56,0,5.1,0,0,0,0,0,0,79,100.0,0,0.0,0,0.0
6,7.0,67.0,7.0,7,2024-10-20,NYG,,PHI,"L, 3-28",*,14,21,66.7,99,0,0,4.7,4.71,77.3,7,56,5,20,0,4.0,0,0,0,0,0,0,46,79.3,0,0.0,0,0.0
7,8.0,68.0,8.0,8,2024-10-28,NYG,@,PIT,"L, 18-26",*,24,38,63.2,264,0,1,6.9,5.76,72.7,4,27,3,1,0,0.3,1,1,0,0,0,0,72,100.0,0,0.0,0,0.0
8,9.0,69.0,9.0,9,2024-11-03,NYG,,WAS,"L, 22-27",*,20,26,76.9,174,2,0,6.7,8.23,119.7,2,12,7,54,1,7.7,1,1,0,0,0,0,65,100.0,0,0.0,0,0.0
9,10.0,70.0,10.0,10,2024-11-10,NYG,@,CAR,"L, 17-20 (OT)",*,22,37,59.5,190,0,2,5.1,2.70,50.5,2,15,7,26,1,3.7,0,0,0,0,0,0,75,100.0,0,0.0,0,0.0
