,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2020,21,DAL,NFL,WR,16,14,111,74,935,12.6,5,46,51.4,52,4.6,58.4,66.7,8.4,10,82,1,4,60.0,19.0,8.2,5.1,0.6,84,12.1,1017,6,2,9.0,
1,2021,22,DAL,NFL,WR,16,13,120,79,1102,13.9,6,54,53.3,49,4.9,68.9,65.8,9.2,9,76,0,4,66.7,33.0,8.4,4.8,0.6,88,13.4,1178,6,0,10.0,PB
2,2022,23,DAL,NFL,WR,17,17,156,107,1359,12.7,9,67,55.1,39,6.3,79.9,68.6,8.7,10,47,0,3,50.0,14.0,4.7,2.8,0.6,117,12.0,1406,9,0,14.0,"PB,AP-2"
3,2023,24,DAL,NFL,WR,17,17,181,135,1749,13.0,12,80,63.5,92,7.9,102.9,74.6,9.7,14,113,2,6,85.7,24.0,8.1,6.6,0.8,149,12.5,1862,14,3,20.0,"PB,AP-1,AP OPoY-3"
4,2024,25,DAL,NFL,WR,15,15,152,101,1194,11.8,6,54,50.0,65,6.7,79.6,66.4,7.9,14,70,0,4,42.9,18.0,5.0,4.7,0.9,115,11.0,1264,6,1,9.0,"PB,AP-2"
5,2025,26,DAL,NFL,WR,3,3,24,16,222,13.9,0,10,54.2,33,5.3,74.0,66.7,9.3,0,0,0,0,,,,0.0,0.0,16,13.9,222,0,0,,
6,6 Yrs,6 Yrs,6 Yrs,6 Yrs,,84,79,744,512,6561,12.8,38,311,55.2,92,6.1,78.1,68.8,8.8,57,388,3,21,61.4,33.0,6.8,4.6,0.7,569,12.2,6949,41,6,62.0,
7,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,16,151,104,1328,12.8,8,63,55.2,92,6.1,78.1,68.8,8.8,12,79,1,4,61.4,33.0,6.8,4.6,0.7,115,12.2,1406,8,1,,
