,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,67.0,1.0,1.0,2024-09-08,DAL,@,CLE,"W, 33-17",*,10,5,61,12.2,0,50.0,6.1,3,25,0,8.3,0,0,0,0,0,0,45,71.4,0,0.0,0,0.0
1,2.0,68.0,2.0,2.0,2024-09-15,DAL,,NOR,"L, 19-44",*,7,4,90,22.5,1,57.1,12.9,0,0,0,,0,0,0,0,0,0,58,82.9,0,0.0,0,0.0
2,3.0,69.0,3.0,3.0,2024-09-22,DAL,,BAL,"L, 25-28",*,7,4,67,16.8,0,57.1,9.6,0,0,0,,1,1,0,0,0,0,71,88.8,0,0.0,0,0.0
3,4.0,70.0,4.0,4.0,2024-09-26,DAL,@,NYG,"W, 20-15",*,8,7,98,14.0,1,87.5,12.3,3,8,0,2.7,0,0,0,0,0,0,47,83.9,0,0.0,0,0.0
4,5.0,71.0,5.0,5.0,2024-10-06,DAL,@,PIT,"W, 20-17",*,9,5,62,12.4,0,55.6,6.9,1,2,0,2.0,0,0,0,0,0,0,66,86.8,0,0.0,0,0.0
5,6.0,72.0,6.0,6.0,2024-10-13,DAL,,DET,"L, 9-47",*,14,7,89,12.7,0,50.0,6.4,1,2,0,2.0,0,0,0,0,0,0,49,71.0,0,0.0,0,0.0
6,7.0,73.0,7.0,8.0,2024-10-27,DAL,@,SFO,"L, 24-30",*,17,13,146,11.2,2,76.5,8.6,0,0,0,,0,0,0,0,0,0,55,88.7,0,0.0,0,0.0
7,8.0,74.0,8.0,9.0,2024-11-03,DAL,@,ATL,"L, 21-27",*,12,8,47,5.9,0,66.7,3.9,2,15,0,7.5,0,0,0,0,0,0,64,83.1,0,0.0,0,0.0
8,9.0,75.0,9.0,10.0,2024-11-10,DAL,,PHI,"L, 6-34",*,10,6,21,3.5,0,60.0,2.1,1,3,0,3.0,0,0,0,0,0,0,50,83.3,0,0.0,0,0.0
9,10.0,76.0,10.0,11.0,2024-11-18,DAL,,HOU,"L, 10-34",*,12,8,93,11.6,0,66.7,7.8,1,13,0,13.0,0,0,0,0,0,0,66,79.5,0,0.0,0,0.0
10,11.0,77.0,11.0,12.0,2024-11-24,DAL,@,WAS,"W, 34-26",*,12,10,67,6.7,0,83.3,5.6,1,1,0,1.0,0,0,0,0,0,0,62,93.9,0,0.0,2,5.3
11,12.0,78.0,12.0,13.0,2024-11-28,DAL,,NYG,"W, 27-20",*,6,2,39,19.5,0,33.3,6.5,0,0,0,,0,0,0,0,0,0,51,67.1,0,0.0,0,0.0
12,13.0,79.0,13.0,14.0,2024-12-09,DAL,,CIN,"L, 20-27",*,7,6,93,15.5,1,85.7,13.3,1,1,0,1.0,0,0,0,0,0,0,58,96.7,0,0.0,0,0.0
13,14.0,80.0,14.0,15.0,2024-12-15,DAL,@,CAR,"W, 30-14",*,13,9,116,12.9,1,69.2,8.9,0,0,0,,0,0,0,0,0,0,51,69.9,0,0.0,0,0.0
14,15.0,81.0,15.0,16.0,2024-12-22,DAL,,TAM,"W, 26-24",*,8,7,105,15.0,0,87.5,13.1,0,0,0,,0,0,0,0,0,0,33,55.0,0,0.0,0,0.0
15,15.0,,16.0,17.0,2024-12-29,DAL,@,PHI,"L, 7-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,15.0,,17.0,18.0,2025-01-05,DAL,,WAS,"L, 19-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,7-8,,152,101,1194,11.8,6,66.4,7.9,14,70,0,5.0,1,1,0,0,0,0,826,80.1,0,0.0,2,0.5
