,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2015,22,WAS,NFL,WR,1.0,1.0,4.0,3.0,15.0,5.0,0.0,0.0,0.0,6.0,3.0,15.0,75.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,0.0,0.0,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024,31,WAS,NFL,WR,3.0,1.0,5.0,3.0,29.0,9.7,0.0,1.0,20.0,13.0,1.0,9.7,60.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.7,29.0,0.0,0.0,
3,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,4.0,2.0,9.0,6.0,44.0,7.3,0.0,1.0,11.1,13.0,1.5,11.0,66.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.3,44.0,0.0,0.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,9.0,38.0,26.0,187.0,7.3,0.0,4.0,11.1,13.0,1.5,11.0,66.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.3,187.0,0.0,0.0,
