,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2015-09-13,KAN,@,HOU,"W, 27-20",*,6,6,106,17.7,2,100.0,17.7,0,0,0,0,0,0,56,80.0,0,0.0,5,14.7
1,2.0,19.0,2.0,2.0,2015-09-17,KAN,,DEN,"L, 24-31",*,5,4,58,14.5,0,80.0,11.6,0,0,0,0,0,0,60,93.8,0,0.0,4,12.9
2,3.0,20.0,3.0,3.0,2015-09-28,KAN,@,GNB,"L, 28-38",*,10,6,80,13.3,0,60.0,8.0,0,0,0,0,0,0,66,93.0,0,0.0,2,6.5
3,4.0,21.0,4.0,4.0,2015-10-04,KAN,@,CIN,"L, 21-36",*,7,5,49,9.8,0,71.4,7.0,1,1,0,0,0,0,70,93.3,0,0.0,7,23.3
4,5.0,22.0,5.0,5.0,2015-10-11,KAN,,CHI,"L, 17-18",*,6,3,35,11.7,0,50.0,5.8,0,0,0,0,0,0,54,93.1,0,0.0,5,17.9
5,6.0,23.0,6.0,6.0,2015-10-18,KAN,@,MIN,"L, 10-16",*,7,5,88,17.6,0,71.4,12.6,0,0,0,0,0,0,51,82.3,0,0.0,2,8.3
6,7.0,24.0,7.0,7.0,2015-10-25,KAN,,PIT,"W, 23-13",*,6,5,73,14.6,0,83.3,12.2,0,0,0,0,0,0,61,96.8,0,0.0,6,25.0
7,8.0,25.0,8.0,8.0,2015-11-01,KAN,,DET,"W, 45-10",*,8,6,49,8.2,1,75.0,6.1,0,0,0,0,0,0,55,84.6,0,0.0,6,20.0
8,9.0,26.0,9.0,10.0,2015-11-15,KAN,@,DEN,"W, 29-13",*,9,5,36,7.2,0,55.6,4.0,0,0,0,0,0,0,65,94.2,0,0.0,7,23.3
9,10.0,27.0,10.0,11.0,2015-11-22,KAN,@,SDG,"W, 33-3",*,7,5,46,9.2,0,71.4,6.6,0,0,0,0,0,0,63,100.0,0,0.0,7,25.0
10,11.0,28.0,11.0,12.0,2015-11-29,KAN,,BUF,"W, 30-22",*,7,4,69,17.3,1,57.1,9.9,0,0,0,0,0,0,60,96.8,0,0.0,7,24.1
11,12.0,29.0,12.0,13.0,2015-12-06,KAN,@,OAK,"W, 34-20",*,3,2,42,21.0,0,66.7,14.0,1,1,0,0,0,0,48,94.1,0,0.0,4,14.8
12,13.0,30.0,13.0,14.0,2015-12-13,KAN,,SDG,"W, 10-3",*,5,3,18,6.0,0,60.0,3.6,0,0,0,0,0,0,51,94.4,0,0.0,3,15.8
13,14.0,31.0,14.0,15.0,2015-12-20,KAN,@,BAL,"W, 34-14",*,7,6,73,12.2,0,85.7,10.4,0,0,0,0,0,0,48,85.7,0,0.0,6,20.7
14,15.0,32.0,15.0,16.0,2015-12-27,KAN,,CLE,"W, 17-13",*,8,6,43,7.2,1,75.0,5.4,0,0,0,0,0,0,53,98.1,0,0.0,2,8.7
15,16.0,33.0,16.0,17.0,2016-01-03,KAN,,OAK,"W, 23-17",*,2,1,10,10.0,0,50.0,5.0,0,0,0,0,0,0,62,95.4,0,0.0,5,17.2
16,,,,,,,,,11-5,,103,72,875,12.2,5,69.9,8.5,2,2,0,0,0,0,923,92.1,0,0.0,78,17.5
