,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,34.0,1.0,1.0,2016-09-11,KAN,,SDG,"W, 33-27 (OT)",*,7,6,74,12.3,0,85.7,10.6,0,0,0,,62,87.3,0,0.0,5,14.7
1,2.0,35.0,2.0,2.0,2016-09-18,KAN,@,HOU,"L, 12-19",*,7,5,34,6.8,0,71.4,4.9,0,0,0,,55,85.9,0,0.0,4,12.5
2,3.0,36.0,3.0,3.0,2016-09-25,KAN,,NYJ,"W, 24-3",*,7,6,89,14.8,1,85.7,12.7,0,0,0,,58,92.1,0,0.0,4,22.2
3,4.0,37.0,4.0,4.0,2016-10-02,KAN,@,PIT,"L, 14-43",*,8,5,23,4.6,1,62.5,2.9,0,0,0,,71,94.7,0,0.0,0,0.0
4,5.0,38.0,5.0,6.0,2016-10-16,KAN,@,OAK,"W, 26-10",*,3,3,32,10.7,0,100.0,10.7,0,0,0,,55,85.9,0,0.0,1,4.3
5,6.0,39.0,6.0,7.0,2016-10-23,KAN,,NOR,"W, 27-21",*,3,2,24,12.0,0,66.7,8.0,0,0,0,,47,90.4,0,0.0,0,0.0
6,7.0,40.0,7.0,8.0,2016-10-30,KAN,@,IND,"W, 30-14",*,10,7,101,14.4,1,70.0,10.1,0,0,0,,67,90.5,0,0.0,0,0.0
7,8.0,41.0,8.0,9.0,2016-11-06,KAN,,JAX,"W, 19-14",*,7,5,58,11.6,0,71.4,8.3,0,0,0,,43,74.1,0,0.0,0,0.0
8,9.0,42.0,9.0,10.0,2016-11-13,KAN,@,CAR,"W, 20-17",*,6,3,31,10.3,0,50.0,5.2,0,0,0,,61,95.3,0,0.0,0,0.0
9,10.0,43.0,10.0,11.0,2016-11-20,KAN,,TAM,"L, 17-19",*,9,7,108,15.4,0,77.8,12.0,1,-5,0,-5.0,44,83.0,0,0.0,0,0.0
10,11.0,44.0,11.0,12.0,2016-11-27,KAN,@,DEN,"W, 30-27 (OT)",*,15,8,101,12.6,0,53.3,6.7,0,0,0,,77,90.6,0,0.0,0,0.0
11,12.0,45.0,12.0,13.0,2016-12-04,KAN,@,ATL,"W, 29-28",*,8,8,140,17.5,0,100.0,17.5,0,0,0,,39,79.6,0,0.0,0,0.0
12,13.0,46.0,13.0,14.0,2016-12-08,KAN,,OAK,"W, 21-13",*,8,5,101,20.2,0,62.5,12.6,0,0,0,,41,74.5,0,0.0,0,0.0
13,14.0,47.0,14.0,15.0,2016-12-18,KAN,,TEN,"L, 17-19",*,5,3,41,13.7,0,60.0,8.2,0,0,0,,49,84.5,0,0.0,0,0.0
14,15.0,48.0,15.0,16.0,2016-12-25,KAN,,DEN,"W, 33-10",*,12,11,160,14.5,1,91.7,13.3,0,0,0,,70,92.1,0,0.0,0,0.0
15,16.0,49.0,16.0,17.0,2017-01-01,KAN,@,SDG,"W, 37-27",,2,1,8,8.0,0,50.0,4.0,0,0,0,,47,77.0,0,0.0,0,0.0
16,,,,,,,,,12-4,,117,85,1125,13.2,4,72.6,9.6,1,-5,0,-5.0,886,86.7,0,0.0,14,3.1
