,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,65.0,1.0,1.0,2018-09-09,KAN,@,LAC,"W, 38-28",*,6,1,6,6.0,0,16.7,1.0,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
1,2.0,66.0,2.0,2.0,2018-09-16,KAN,@,PIT,"W, 42-37",*,10,7,109,15.6,2,70.0,10.9,0,0,0,0,0,0,57,98.3,0,0.0,0,0.0
2,3.0,67.0,3.0,3.0,2018-09-23,KAN,,SFO,"W, 38-27",*,10,8,114,14.3,0,80.0,11.4,0,0,0,0,0,0,71,94.7,0,0.0,0,0.0
3,4.0,68.0,4.0,4.0,2018-10-01,KAN,@,DEN,"W, 27-23",*,12,7,78,11.1,1,58.3,6.5,0,0,0,0,0,0,73,93.6,0,0.0,0,0.0
4,5.0,69.0,5.0,5.0,2018-10-07,KAN,,JAX,"W, 30-14",*,8,5,100,20.0,0,62.5,12.5,0,0,0,0,0,0,66,94.3,0,0.0,0,0.0
5,6.0,70.0,6.0,6.0,2018-10-14,KAN,@,NWE,"L, 40-43",*,9,5,61,12.2,0,55.6,6.8,0,0,0,0,0,0,51,94.4,0,0.0,0,0.0
6,7.0,71.0,7.0,7.0,2018-10-21,KAN,,CIN,"W, 45-10",*,5,5,95,19.0,0,100.0,19.0,0,0,0,0,0,0,60,85.7,0,0.0,0,0.0
7,8.0,72.0,8.0,8.0,2018-10-28,KAN,,DEN,"W, 30-23",*,10,6,79,13.2,1,60.0,7.9,0,0,0,0,0,0,55,94.8,0,0.0,0,0.0
8,9.0,73.0,9.0,9.0,2018-11-04,KAN,@,CLE,"W, 37-21",*,9,7,99,14.1,2,77.8,11.0,0,0,0,0,0,0,60,95.2,0,0.0,0,0.0
9,10.0,74.0,10.0,10.0,2018-11-11,KAN,,ARI,"W, 26-14",*,7,6,46,7.7,0,85.7,6.6,1,0,0,0,0,0,58,98.3,0,0.0,0,0.0
10,11.0,75.0,11.0,11.0,2018-11-19,KAN,@,LAR,"L, 51-54",*,15,10,127,12.7,1,66.7,8.5,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
11,12.0,76.0,12.0,13.0,2018-12-02,KAN,@,OAK,"W, 40-33",*,13,12,168,14.0,2,92.3,12.9,1,1,0,0,0,0,69,97.2,0,0.0,0,0.0
12,13.0,77.0,13.0,14.0,2018-12-09,KAN,,BAL,"W, 27-24 (OT)",*,9,7,77,11.0,1,77.8,8.6,0,0,0,0,0,0,85,98.8,0,0.0,0,0.0
13,14.0,78.0,14.0,15.0,2018-12-13,KAN,,LAC,"L, 28-29",*,9,7,61,8.7,0,77.8,6.8,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
14,15.0,79.0,15.0,16.0,2018-12-23,KAN,@,SEA,"L, 31-38",*,9,5,54,10.8,0,55.6,6.0,0,0,0,0,0,0,60,98.4,0,0.0,0,0.0
15,16.0,80.0,16.0,17.0,2018-12-30,KAN,,OAK,"W, 35-3",*,9,5,62,12.4,0,55.6,6.9,0,0,0,0,0,0,40,74.1,0,0.0,0,0.0
16,,,,,,,,,12-4,,150,103,1336,13.0,10,68.7,8.9,2,1,0,0,0,0,993,95.0,0,0.0,0,0.0
