,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,57.0,1.0,1.0,2021-09-12,LAC,@,WAS,"W, 20-16",*,15,57,1,3.8,0,0,0,,0,,,0,0,0,0,0,0,47,58.0,0,0.0,0,0.0
1,2.0,58.0,2.0,2.0,2021-09-19,LAC,,DAL,"L, 17-20",*,9,54,0,6.0,9,9,61,6.8,0,100.0,6.8,0,0,0,0,0,0,45,63.4,0,0.0,0,0.0
2,3.0,59.0,3.0,3.0,2021-09-26,LAC,@,KAN,"W, 30-24",*,11,55,0,5.0,6,6,52,8.7,1,100.0,8.7,0,0,0,0,0,0,49,74.2,0,0.0,0,0.0
3,4.0,60.0,4.0,4.0,2021-10-04,LAC,,LVR,"W, 28-14",*,15,117,1,7.8,5,3,28,9.3,1,60.0,5.6,0,0,0,0,0,0,45,60.0,0,0.0,0,0.0
4,5.0,61.0,5.0,5.0,2021-10-10,LAC,,CLE,"W, 47-42",*,17,66,2,3.9,5,5,53,10.6,1,100.0,10.6,2,1,0,0,0,0,53,70.7,0,0.0,0,0.0
5,6.0,62.0,6.0,6.0,2021-10-17,LAC,@,BAL,"L, 6-34",*,6,7,0,1.2,7,4,48,12.0,0,57.1,6.9,0,0,0,0,0,0,34,60.7,0,0.0,0,0.0
6,7.0,63.0,7.0,8.0,2021-10-31,LAC,,NWE,"L, 24-27",*,11,64,1,5.8,10,6,60,10.0,0,60.0,6.0,0,0,0,0,0,0,45,75.0,0,0.0,0,0.0
7,8.0,64.0,8.0,9.0,2021-11-07,LAC,@,PHI,"W, 27-24",*,17,59,0,3.5,3,3,23,7.7,0,100.0,7.7,0,0,0,0,0,0,46,66.7,0,0.0,0,0.0
8,9.0,65.0,9.0,10.0,2021-11-14,LAC,,MIN,"L, 20-27",*,11,44,0,4.0,6,3,15,5.0,1,50.0,2.5,0,0,0,0,0,0,42,71.2,0,0.0,0,0.0
9,10.0,66.0,10.0,11.0,2021-11-21,LAC,,PIT,"W, 41-37",*,11,50,2,4.5,7,6,65,10.8,2,85.7,9.3,0,0,0,0,0,0,53,69.7,0,0.0,0,0.0
10,11.0,67.0,11.0,12.0,2021-11-28,LAC,@,DEN,"L, 13-28",*,12,31,0,2.6,8,6,68,11.3,1,75.0,8.5,0,0,0,0,0,0,48,67.6,0,0.0,0,0.0
11,12.0,68.0,12.0,13.0,2021-12-05,LAC,@,CIN,"W, 41-22",*,14,59,1,4.2,5,5,45,9.0,0,100.0,9.0,2,2,0,0,0,0,47,73.4,0,0.0,0,0.0
12,13.0,69.0,13.0,14.0,2021-12-12,LAC,,NYG,"W, 37-21",*,12,67,1,5.6,4,2,17,8.5,0,50.0,4.3,0,0,0,0,0,0,33,46.5,0,0.0,0,0.0
13,14.0,70.0,14.0,15.0,2021-12-16,LAC,,KAN,"L, 28-34 (OT)",*,12,59,1,4.9,4,4,23,5.8,0,100.0,5.8,0,0,0,0,0,0,27,33.8,0,0.0,0,0.0
14,14.0,,15.0,16.0,2021-12-26,LAC,@,HOU,"L, 29-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,15.0,71.0,16.0,17.0,2022-01-02,LAC,,DEN,"W, 34-13",*,17,58,1,3.4,3,3,54,18.0,0,100.0,18.0,0,0,0,0,0,0,39,58.2,0,0.0,0,0.0
16,16.0,72.0,17.0,18.0,2022-01-09,LAC,@,LVR,"L, 32-35 (OT)",*,16,64,1,4.0,12,5,35,7.0,1,41.7,2.9,0,0,0,0,0,0,78,83.9,0,0.0,0,0.0
17,,,,,,,,,9-7,,206,911,12,4.4,94,70,647,9.2,8,74.5,6.9,4,3,0,0,0,0,731,64.5,0,0.0,0,0.0
