,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,150.0,1.0,1.0,2019-09-09,NOR,,HOU,"W, 30-28",,3,2,37,18.5,0,66.7,12.3,0,0,0,1,2,0,42,63.6,0,0.0,0,0.0
1,2.0,151.0,2.0,2.0,2019-09-15,NOR,@,LAR,"L, 9-27",,7,2,25,12.5,0,28.6,3.6,0,0,0,0,0,0,43,68.3,0,0.0,0,0.0
2,3.0,152.0,3.0,3.0,2019-09-22,NOR,@,SEA,"W, 33-27",*,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,42,75.0,0,0.0,0,0.0
3,4.0,153.0,4.0,4.0,2019-09-29,NOR,,DAL,"W, 12-10",*,6,3,21,7.0,0,50.0,3.5,0,0,0,0,0,0,39,55.7,0,0.0,0,0.0
4,5.0,154.0,5.0,5.0,2019-10-06,NOR,,TAM,"W, 31-24",*,6,4,41,10.3,1,66.7,6.8,0,0,0,0,0,0,42,60.9,0,0.0,0,0.0
5,6.0,155.0,6.0,6.0,2019-10-13,NOR,@,JAX,"W, 13-6",*,3,3,37,12.3,1,100.0,12.3,0,0,0,0,0,0,38,57.6,0,0.0,0,0.0
6,6.0,,7.0,7.0,2019-10-20,NOR,@,CHI,"W, 36-25",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,8.0,2019-10-27,NOR,,ARI,"W, 31-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,156.0,9.0,10.0,2019-11-10,NOR,,ATL,"L, 9-26",*,10,6,74,12.3,0,60.0,7.4,0,0,0,0,0,0,46,69.7,0,0.0,0,0.0
9,8.0,157.0,10.0,11.0,2019-11-17,NOR,@,TAM,"W, 34-17",,2,2,33,16.5,1,100.0,16.5,0,0,0,0,0,0,47,70.1,0,0.0,0,0.0
10,9.0,158.0,11.0,12.0,2019-11-24,NOR,,CAR,"W, 34-31",*,8,6,99,16.5,1,75.0,12.4,0,0,0,0,0,0,37,57.8,0,0.0,0,0.0
11,10.0,159.0,12.0,13.0,2019-11-28,NOR,@,ATL,"W, 26-18",*,6,3,85,28.3,0,50.0,14.2,0,0,0,0,0,0,28,57.1,0,0.0,0,0.0
12,11.0,160.0,13.0,14.0,2019-12-08,NOR,,SFO,"L, 46-48",,2,2,64,32.0,2,100.0,32.0,0,0,0,0,0,0,8,11.1,0,0.0,0,0.0
13,12.0,161.0,14.0,15.0,2019-12-16,NOR,,IND,"W, 34-7",,4,4,54,13.5,0,100.0,13.5,0,0,0,0,0,0,28,41.8,0,0.0,0,0.0
14,13.0,162.0,15.0,16.0,2019-12-22,NOR,@,TEN,"W, 38-28",,4,3,84,28.0,2,75.0,21.0,0,0,0,0,0,0,36,51.4,0,0.0,0,0.0
15,14.0,163.0,16.0,17.0,2019-12-29,NOR,@,CAR,"W, 42-10",,2,2,44,22.0,1,100.0,22.0,0,0,0,0,0,0,26,37.7,0,0.0,0,0.0
16,,,,,,,,,11-3,,65,43,705,16.4,9,66.2,10.8,0,0,0,1,2,0,502,54.9,0,0.0,0,0.0
