,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,108.0,1.0,1.0,2016-09-11,GNB,@,JAX,"W, 27-23",*,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,33,51.6,0,0.0,5,17.9
1,2.0,109.0,2.0,2.0,2016-09-18,GNB,@,MIN,"L, 14-17",*,6,4,31,7.8,0,66.7,5.2,0,0,0,1,0,0,46,64.8,0,0.0,0,0.0
2,3.0,110.0,3.0,3.0,2016-09-25,GNB,,DET,"W, 34-27",,3,1,15,15.0,0,33.3,5.0,0,0,0,0,0,0,14,25.9,0,0.0,0,0.0
3,3.0,,4.0,5.0,2016-10-09,GNB,,NYG,"W, 23-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,3.0,,5.0,6.0,2016-10-16,GNB,,DAL,"L, 16-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,3.0,,6.0,7.0,2016-10-20,GNB,,CHI,"W, 26-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,3.0,,7.0,8.0,2016-10-30,GNB,@,ATL,"L, 32-33",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,3.0,,8.0,9.0,2016-11-06,GNB,,IND,"L, 26-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,3.0,,9.0,10.0,2016-11-13,GNB,@,TEN,"L, 25-47",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,4.0,111.0,10.0,11.0,2016-11-20,GNB,@,WAS,"L, 24-42",*,11,6,105,17.5,1,54.5,9.5,1,1,0,0,0,0,42,61.8,0,0.0,1,3.4
10,5.0,112.0,11.0,12.0,2016-11-28,GNB,@,PHI,"W, 27-13",,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,33,46.5,0,0.0,1,4.5
11,6.0,113.0,12.0,13.0,2016-12-04,GNB,,HOU,"W, 21-13",*,4,3,19,6.3,0,75.0,4.8,0,0,0,0,0,0,29,50.0,0,0.0,1,4.5
12,7.0,114.0,13.0,14.0,2016-12-11,GNB,,SEA,"W, 38-10",*,2,1,15,15.0,0,50.0,7.5,0,0,0,0,0,0,16,27.1,0,0.0,0,0.0
13,8.0,115.0,14.0,15.0,2016-12-18,GNB,@,CHI,"W, 30-27",,8,6,85,14.2,0,75.0,10.6,0,0,0,0,0,0,40,65.6,0,0.0,0,0.0
14,9.0,116.0,15.0,16.0,2016-12-24,GNB,,MIN,"W, 38-25",,5,3,37,12.3,0,60.0,7.4,0,0,0,0,0,0,35,59.3,0,0.0,2,5.9
15,10.0,117.0,16.0,17.0,2017-01-01,GNB,@,DET,"W, 31-24",,8,4,56,14.0,0,50.0,7.0,0,0,0,0,0,0,40,53.3,0,0.0,2,7.1
16,,,,,,,,,8-2,,51,30,377,12.6,1,58.8,7.4,1,1,0,1,0,0,328,51.3,0,0.0,12,4.4
