,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,48.0,1.0,1.0,2024-09-08,MIA,,JAX,"W, 20-17",*,5,5,109,21.8,0,100.0,21.8,1,3,0,3.0,51,71.8,0,0.0,0,0.0
1,2.0,49.0,2.0,2.0,2024-09-12,MIA,,BUF,"L, 10-31",*,4,4,41,10.3,0,100.0,10.3,1,4,0,4.0,55,72.4,0,0.0,0,0.0
2,3.0,50.0,3.0,3.0,2024-09-22,MIA,@,SEA,"L, 3-24",*,5,4,26,6.5,0,80.0,5.2,0,0,0,,51,83.6,0,0.0,0,0.0
3,4.0,51.0,4.0,4.0,2024-09-30,MIA,,TEN,"L, 12-31",*,6,4,36,9.0,0,66.7,6.0,0,0,0,,43,71.7,0,0.0,0,0.0
4,5.0,52.0,5.0,5.0,2024-10-06,MIA,@,NWE,"W, 15-10",*,8,4,46,11.5,0,50.0,5.8,0,0,0,,61,78.2,0,0.0,0,0.0
5,6.0,53.0,6.0,7.0,2024-10-20,MIA,@,IND,"L, 10-16",*,2,1,11,11.0,0,50.0,5.5,0,0,0,,59,85.5,0,0.0,0,0.0
6,7.0,54.0,7.0,8.0,2024-10-27,MIA,,ARI,"L, 27-28",*,6,4,45,11.3,0,66.7,7.5,0,0,0,,56,86.2,0,0.0,0,0.0
7,8.0,55.0,8.0,9.0,2024-11-03,MIA,@,BUF,"L, 27-30",*,2,2,-4,-2.0,1,100.0,-2.0,0,0,0,,52,85.2,0,0.0,0,0.0
8,9.0,56.0,9.0,10.0,2024-11-11,MIA,@,LAR,"W, 23-15",*,6,3,57,19.0,0,50.0,9.5,1,-1,0,-1.0,47,88.7,0,0.0,1,3.6
9,10.0,57.0,10.0,11.0,2024-11-17,MIA,,LVR,"W, 34-19",*,3,2,37,18.5,0,66.7,12.3,0,0,0,,53,77.9,0,0.0,0,0.0
10,11.0,58.0,11.0,12.0,2024-11-24,MIA,,NWE,"W, 34-15",*,9,8,144,18.0,1,88.9,16.0,0,0,0,,52,76.5,0,0.0,0,0.0
11,12.0,59.0,12.0,13.0,2024-11-28,MIA,@,GNB,"L, 17-30",*,4,4,53,13.3,0,100.0,13.3,0,0,0,,65,91.5,0,0.0,0,0.0
12,13.0,60.0,13.0,14.0,2024-12-08,MIA,,NYJ,"W, 32-26 (OT)",*,12,9,99,11.0,0,75.0,8.3,0,0,0,,59,81.9,0,0.0,0,0.0
13,14.0,61.0,14.0,15.0,2024-12-15,MIA,@,HOU,"L, 12-20",*,2,0,0,,0,0.0,0.0,0,0,0,,26,38.2,0,0.0,0,0.0
14,14.0,,15.0,16.0,2024-12-22,MIA,,SFO,"W, 29-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,14.0,,16.0,17.0,2024-12-29,MIA,@,CLE,"W, 20-3",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,15.0,62.0,17.0,18.0,2025-01-05,MIA,@,NYJ,"L, 20-32",*,9,4,44,11.0,0,44.4,4.9,1,6,0,6.0,63,90.0,0,0.0,0,0.0
17,,,,,,,,,6-9,,83,58,744,12.8,2,69.9,9.0,4,12,0,3.0,793,78.4,0,0.0,1,0.3
