,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,14.0,1.0,1.0,2021-09-12,KAN,,CLE,"W, 33-29",*,14,43,0,3.1,3,3,29,9.7,0,100.0,9.7,0,0,0,0,0,0,47,72.3,0,0.0,0,0.0
1,2.0,15.0,2.0,2.0,2021-09-19,KAN,@,BAL,"L, 35-36",*,13,46,0,3.5,0,0,0,,0,,,1,1,0,0,0,0,33,64.7,0,0.0,0,0.0
2,3.0,16.0,3.0,3.0,2021-09-26,KAN,,LAC,"L, 24-30",*,17,100,0,5.9,2,2,9,4.5,1,100.0,4.5,1,1,0,0,0,0,49,62.0,0,0.0,0,0.0
3,4.0,17.0,4.0,4.0,2021-10-03,KAN,@,PHI,"W, 42-30",*,14,102,0,7.3,3,2,12,6.0,1,66.7,4.0,0,0,0,0,0,0,35,52.2,0,0.0,0,0.0
4,5.0,18.0,5.0,5.0,2021-10-10,KAN,,BUF,"L, 20-38",*,7,13,0,1.9,2,1,11,11.0,0,50.0,5.5,0,0,0,0,0,0,22,25.6,0,0.0,0,0.0
5,5.0,,6.0,6.0,2021-10-17,KAN,@,WAS,"W, 31-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,5.0,,7.0,7.0,2021-10-24,KAN,@,TEN,"L, 3-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,5.0,,8.0,8.0,2021-11-01,KAN,,NYG,"W, 20-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,5.0,,9.0,9.0,2021-11-07,KAN,,GNB,"W, 13-7",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,5.0,,10.0,10.0,2021-11-14,KAN,@,LVR,"W, 41-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,6.0,19.0,11.0,11.0,2021-11-21,KAN,,DAL,"W, 19-9",*,12,63,1,5.3,2,2,13,6.5,0,100.0,6.5,0,0,0,0,0,0,32,47.1,0,0.0,0,0.0
11,7.0,20.0,12.0,13.0,2021-12-05,KAN,,DEN,"W, 22-9",*,14,54,0,3.9,3,3,28,9.3,0,100.0,9.3,0,0,0,0,0,0,29,50.9,0,0.0,0,0.0
12,8.0,21.0,13.0,14.0,2021-12-12,KAN,,LVR,"W, 48-9",*,10,37,2,3.7,3,3,5,1.7,0,100.0,1.7,0,0,0,1,0,0,23,34.8,0,0.0,0,0.0
13,9.0,22.0,14.0,15.0,2021-12-16,KAN,@,LAC,"W, 34-28 (OT)",*,9,32,0,3.6,4,2,18,9.0,0,50.0,4.5,0,0,0,0,0,0,51,70.8,0,0.0,0,0.0
14,10.0,23.0,15.0,16.0,2021-12-26,KAN,,PIT,"W, 36-10",*,9,27,1,3.0,1,1,4,4.0,0,100.0,4.0,0,0,0,0,0,0,21,30.4,0,0.0,0,0.0
15,10.0,,16.0,17.0,2022-01-02,KAN,@,CIN,"L, 31-34",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,10.0,,17.0,18.0,2022-01-08,KAN,@,DEN,"W, 28-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,7-3,,119,517,4,4.3,23,19,129,6.8,2,82.6,5.6,2,2,0,1,0,0,342,50.3,0,0.0,0,0.0
