,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,4.0,4.0,2018-09-30,SFO,@,LAC,"L, 27-29",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,5.0,5.0,2018-10-07,SFO,,ARI,"L, 18-28",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,6.0,6.0,2018-10-15,SFO,@,GNB,"L, 30-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,7.0,7.0,2018-10-21,SFO,,LAR,"L, 10-39",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,,8.0,8.0,2018-10-28,SFO,@,ARI,"L, 15-18",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,1.0,1.0,9.0,9.0,2018-11-01,SFO,,OAK,"W, 34-3",*,16,22,72.7,262,3,0,11.9,14.64,151.9,0,0,4,-3,0,-0.8,1,0,0,0,-2,0,55,100.0,0,0.0,0,0.0
6,2.0,2.0,10.0,10.0,2018-11-12,SFO,,NYG,"L, 23-27",*,27,39,69.2,250,1,2,6.4,4.62,73.7,0,0,2,1,0,0.5,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
7,3.0,3.0,11.0,12.0,2018-11-25,SFO,@,TAM,"L, 9-27",*,18,32,56.3,221,1,2,6.9,4.72,62.1,4,27,2,-1,0,-0.5,1,0,0,1,0,0,64,100.0,0,0.0,0,0.0
8,4.0,4.0,12.0,13.0,2018-12-02,SFO,@,SEA,"L, 16-43",*,30,48,62.5,414,2,1,8.6,8.52,95.3,3,28,2,1,0,0.5,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
9,5.0,5.0,13.0,14.0,2018-12-09,SFO,,DEN,"W, 20-14",*,20,33,60.6,332,2,1,10.1,9.91,102.1,3,27,5,-10,0,-2.0,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
10,6.0,6.0,14.0,15.0,2018-12-16,SFO,,SEA,"W, 26-23 (OT)",*,20,29,69.0,275,1,0,9.5,10.17,110.6,3,18,2,-2,0,-1.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
11,7.0,7.0,15.0,16.0,2018-12-23,SFO,,CHI,"L, 9-14",*,22,38,57.9,241,0,1,6.3,5.16,65.8,1,9,0,0,0,,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
12,8.0,8.0,16.0,17.0,2018-12-30,SFO,@,LAR,"L, 32-48",*,23,33,69.7,282,3,3,8.5,6.27,88.2,3,18,1,-2,0,-2.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
13,,,,,,,,,3-5,,176,274,64.2,2277,13,10,8.3,7.62,90.8,17,127,18,-16,0,-0.9,2,0,0,1,-2,0,519,100.0,0,0.0,0,0.0
