,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-05,CHI,,GNB,"L, 3-10",*,6,18,0,3.0,1,1,27,27.0,0,100.0,27.0,0,0,0,0,0,0,27,38.0,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2019-09-15,CHI,@,DEN,"W, 16-14",*,18,62,1,3.4,3,1,6,6.0,0,33.3,2.0,0,0,0,0,0,0,27,45.0,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2019-09-23,CHI,@,WAS,"W, 31-15",,13,67,0,5.2,3,3,14,4.7,0,100.0,4.7,0,0,0,0,0,0,41,65.1,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2019-09-29,CHI,,MIN,"W, 16-6",,21,53,0,2.5,5,3,14,4.7,0,60.0,2.8,0,0,0,0,0,0,48,68.6,0,0.0,1,5.0
4,5.0,5.0,5.0,5.0,2019-10-06,CHI,@,OAK,"L, 21-24",*,11,25,1,2.3,1,1,11,11.0,0,100.0,11.0,0,0,0,0,0,0,30,53.6,0,0.0,0,0.0
5,6.0,6.0,6.0,7.0,2019-10-20,CHI,,NOR,"L, 25-36",,2,6,0,3.0,2,2,13,6.5,0,100.0,6.5,1,1,0,0,0,0,30,46.9,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2019-10-27,CHI,,LAC,"L, 16-17",*,27,135,1,5.0,5,4,12,3.0,0,80.0,2.4,0,0,0,0,0,0,59,73.8,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2019-11-03,CHI,@,PHI,"L, 14-22",*,14,40,2,2.9,4,3,36,12.0,0,75.0,9.0,0,0,0,0,0,0,32,72.7,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2019-11-10,CHI,,DET,"W, 20-13",*,17,60,0,3.5,0,0,0,,0,,,0,0,0,0,0,0,34,60.7,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2019-11-17,CHI,@,LAR,"L, 7-17",,14,31,0,2.2,3,1,19,19.0,0,33.3,6.3,0,0,0,0,0,0,35,46.1,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2019-11-24,CHI,,NYG,"W, 19-14",*,13,22,0,1.7,3,2,9,4.5,0,66.7,3.0,0,0,0,0,0,0,47,64.4,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2019-11-28,CHI,@,DET,"W, 24-20",,16,75,0,4.7,2,2,12,6.0,1,100.0,6.0,0,0,0,0,0,0,39,60.9,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2019-12-05,CHI,,DAL,"W, 31-24",,20,86,0,4.3,1,0,0,,0,0.0,0.0,1,1,0,0,0,0,45,64.3,0,0.0,1,3.3
13,14.0,14.0,14.0,15.0,2019-12-15,CHI,@,GNB,"L, 13-21",,14,39,0,2.8,1,1,10,10.0,0,100.0,10.0,0,0,0,0,0,0,36,42.9,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2019-12-22,CHI,,KAN,"L, 3-26",*,13,57,0,4.4,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,35,55.6,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2019-12-29,CHI,@,MIN,"W, 21-19",,23,113,1,4.9,0,0,0,,0,,,0,0,0,0,0,0,49,65.3,0,0.0,0,0.0
16,,,,,,,,,8-8,,242,889,6,3.7,35,25,185,7.4,1,71.4,5.3,2,2,0,0,0,0,614,57.4,0,0.0,2,0.5
