,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,89.0,1.0,1.0,2025-09-07,DET,@,GNB,"L, 13-27",,11,25,0,2.3,4,4,18,4.5,0,100.0,4.5,25,37.3,0,0.0,0,0.0
1,2.0,90.0,2.0,2.0,2025-09-14,DET,,CHI,"W, 52-21",,11,57,1,5.2,1,1,4,4.0,0,100.0,4.0,23,39.0,0,0.0,0,0.0
2,3.0,91.0,3.0,3.0,2025-09-22,DET,@,BAL,"W, 38-30",,12,151,2,12.6,1,1,13,13.0,0,100.0,13.0,25,36.8,0,0.0,0,0.0
3,,,,,,,,,2-1,,34,233,3,6.9,6,6,35,5.8,0,100.0,5.8,73,37.6,0,0.0,0,0.0
