,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,23,KAN,NFL,RB,17,11,170,830,5,37,57.1,31,4.9,48.8,10.0,14,13,130,10.0,0,7,64.3,32,0.8,7.6,92.9,9.3,183,5.2,960,5,4,7.0,AP ORoY-10
1,2023,24,KAN,NFL,RB,14,13,205,935,7,53,50.7,48,4.6,66.8,14.6,49,44,244,5.5,2,12,44.9,33,3.1,17.4,89.8,5.0,249,4.7,1179,9,1,8.0,
2,2024,25,KAN,NFL,RB,7,6,83,310,1,14,53.0,34,3.7,44.3,11.9,16,12,79,6.6,0,4,37.5,23,1.7,11.3,75.0,4.9,95,4.1,389,1,0,3.0,
3,2025,26,KAN,NFL,RB,3,3,25,92,0,4,60.0,10,3.7,30.7,8.3,6,4,13,3.3,0,0,33.3,7,1.3,4.3,66.7,2.2,29,3.6,105,0,0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,41,33,483,2167,13,108,53.8,48,4.5,52.9,11.8,85,73,466,6.4,2,23,45.9,33,1.8,11.4,85.9,5.5,556,4.7,2633,15,5,18.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,14,200,899,5,45,53.8,48,4.5,52.9,11.8,35,30,193,6.4,1,10,45.9,33,1.8,11.4,85.9,5.5,231,4.7,1092,6,2,,
