,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2023-09-07,KAN,,DET,"L, 20-21",,8,23,0,2.9,4,4,31,7.8,0,100.0,7.8,0,0,0,0,0,0,31,47.7,0,0.0,0,0.0
1,2.0,19.0,2.0,2.0,2023-09-17,KAN,@,JAX,"W, 17-9",*,12,70,0,5.8,2,1,0,0.0,0,50.0,0.0,0,0,0,0,0,0,34,50.7,0,0.0,0,0.0
2,3.0,20.0,3.0,3.0,2023-09-24,KAN,,CHI,"W, 41-10",*,15,62,1,4.1,3,2,16,8.0,0,66.7,5.3,0,0,0,0,0,0,32,41.6,0,0.0,0,0.0
3,4.0,21.0,4.0,4.0,2023-10-01,KAN,@,NYJ,"W, 23-20",*,20,115,1,5.8,3,3,43,14.3,0,100.0,14.3,0,0,0,0,0,0,42,60.0,0,0.0,0,0.0
4,5.0,22.0,5.0,5.0,2023-10-08,KAN,@,MIN,"W, 27-20",*,16,55,1,3.4,1,1,9,9.0,0,100.0,9.0,0,0,0,0,0,0,39,59.1,0,0.0,0,0.0
5,6.0,23.0,6.0,6.0,2023-10-12,KAN,,DEN,"W, 19-8",*,16,62,0,3.9,6,6,36,6.0,0,100.0,6.0,0,0,0,0,0,0,45,63.4,0,0.0,0,0.0
6,7.0,24.0,7.0,7.0,2023-10-22,KAN,,LAC,"W, 31-17",*,13,32,0,2.5,4,4,28,7.0,1,100.0,7.0,0,0,0,0,0,0,36,52.9,0,0.0,0,0.0
7,8.0,25.0,8.0,8.0,2023-10-29,KAN,@,DEN,"L, 9-24",*,8,40,0,5.0,4,3,-3,-1.0,0,75.0,-0.8,0,0,0,0,0,0,33,54.1,0,0.0,0,0.0
8,9.0,26.0,9.0,9.0,2023-11-05,KAN,,MIA,"W, 21-14",*,16,66,0,4.1,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,41,68.3,0,0.0,0,0.0
9,10.0,27.0,10.0,11.0,2023-11-20,KAN,,PHI,"L, 17-21",*,19,89,0,4.7,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,48,60.8,0,0.0,0,0.0
10,11.0,28.0,11.0,12.0,2023-11-26,KAN,@,LVR,"W, 31-17",*,15,55,2,3.7,5,5,34,6.8,0,100.0,6.8,0,0,0,0,0,0,47,78.3,0,0.0,0,0.0
11,12.0,29.0,12.0,13.0,2023-12-03,KAN,@,GNB,"L, 19-27",*,18,110,1,6.1,4,3,13,4.3,0,75.0,3.3,0,0,0,0,0,0,47,70.1,0,0.0,0,0.0
12,12.0,,13.0,14.0,2023-12-10,KAN,,BUF,"L, 17-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,12.0,,14.0,15.0,2023-12-17,KAN,@,NWE,"W, 27-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,13.0,30.0,15.0,16.0,2023-12-25,KAN,,LVR,"L, 14-20",*,11,26,1,2.4,4,4,0,0.0,0,100.0,0.0,1,1,0,0,-5,0,43,56.6,0,0.0,0,0.0
15,14.0,31.0,16.0,17.0,2023-12-31,KAN,,CIN,"W, 25-17",*,18,130,0,7.2,7,7,35,5.0,1,100.0,5.0,0,0,0,0,0,0,50,92.6,0,0.0,0,0.0
16,14.0,,17.0,18.0,2024-01-07,KAN,@,LAC,"W, 13-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,9-5,,205,935,7,4.6,49,44,244,5.5,2,89.8,5.0,1,1,0,0,-5,0,568,60.4,0,0.0,0,0.0
