,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,31.0,1.0,1.0,2023-09-10,CHI,,GNB,"L, 20-38",*,9,27,0,3.0,5,3,37,12.3,0,60.0,7.4,0,0,0,0,0,0,27,36.5,0,0.0,0,0.0
1,2.0,32.0,2.0,2.0,2023-09-17,CHI,@,TAM,"L, 17-27",*,7,35,0,5.0,3,1,23,23.0,0,33.3,7.7,0,0,0,0,0,0,32,60.4,0,0.0,0,0.0
2,3.0,33.0,3.0,3.0,2023-09-24,CHI,@,KAN,"L, 10-41",*,7,31,0,4.4,2,2,4,2.0,0,100.0,2.0,1,1,0,0,0,0,28,54.9,0,0.0,0,0.0
3,4.0,34.0,4.0,4.0,2023-10-01,CHI,,DEN,"L, 28-31",*,18,103,0,5.7,5,4,19,4.8,1,80.0,3.8,0,0,0,0,0,0,56,77.8,0,0.0,0,0.0
4,5.0,35.0,5.0,5.0,2023-10-05,CHI,@,WAS,"W, 40-20",*,10,76,0,7.6,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,42,65.6,0,0.0,0,0.0
5,5.0,,6.0,6.0,2023-10-15,CHI,,MIN,"L, 13-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,5.0,,7.0,7.0,2023-10-22,CHI,,LVR,"W, 30-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,5.0,,8.0,8.0,2023-10-29,CHI,@,LAC,"L, 13-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,5.0,,9.0,9.0,2023-11-05,CHI,@,NOR,"L, 17-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,5.0,,10.0,10.0,2023-11-09,CHI,,CAR,"W, 16-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,6.0,36.0,11.0,11.0,2023-11-19,CHI,@,DET,"L, 26-31",,16,35,0,2.2,3,2,6,3.0,0,66.7,2.0,0,0,0,0,0,0,32,42.7,0,0.0,1,3.8
11,7.0,37.0,12.0,12.0,2023-11-27,CHI,@,MIN,"W, 12-10",*,6,24,0,4.0,2,2,14,7.0,0,100.0,7.0,0,0,0,0,0,0,15,21.4,0,0.0,0,0.0
12,8.0,38.0,13.0,14.0,2023-12-10,CHI,,DET,"W, 28-13",,3,8,0,2.7,0,0,0,,0,,,0,0,0,0,0,0,12,16.9,0,0.0,0,0.0
13,9.0,39.0,14.0,15.0,2023-12-17,CHI,@,CLE,"L, 17-20",,6,8,0,1.3,1,1,4,4.0,0,100.0,4.0,0,0,0,0,0,0,17,23.3,0,0.0,0,0.0
14,10.0,40.0,15.0,16.0,2023-12-24,CHI,,ARI,"W, 27-16",*,20,112,1,5.6,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,36,51.4,0,0.0,0,0.0
15,11.0,41.0,16.0,17.0,2023-12-31,CHI,,ATL,"W, 37-17",*,18,124,1,6.9,3,2,5,2.5,0,66.7,1.7,0,0,0,0,0,0,37,50.0,0,0.0,0,0.0
16,12.0,42.0,17.0,18.0,2024-01-07,CHI,@,GNB,"L, 9-17",*,12,28,0,2.3,2,2,13,6.5,0,100.0,6.5,0,0,0,0,0,0,23,47.9,0,0.0,0,0.0
17,,,,,,,,,5-7,,132,611,2,4.6,31,20,134,6.7,1,64.5,4.3,1,1,0,0,0,0,357,44.9,0,0.0,1,0.3
