,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Ret,Yds.2,KRTD,Y/Ret,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2021-09-12,CHI,@,LAR,"L, 14-34",,0,0,0,,0,0,0,,0,,,4,106,0,26.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0,0.0,12,60.0
1,2.0,2.0,2.0,2.0,2021-09-19,CHI,,CIN,"W, 20-17",,0,0,0,,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,9,40.9
2,3.0,3.0,3.0,3.0,2021-09-26,CHI,@,CLE,"L, 6-26",,0,0,0,,0,0,0,,0,,,4,115,0,28.8,0.0,1,0,1,0,0,0,0,0,0,0,0,0,2,4.4,0,0.0,19,70.4
3,4.0,4.0,4.0,4.0,2021-10-03,CHI,,DET,"W, 24-14",,3,7,0,2.3,0,0,0,,0,,,1,33,0,33.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,7,12.1,0,0.0,15,71.4
4,5.0,5.0,5.0,5.0,2021-10-10,CHI,@,LVR,"W, 20-9",,18,75,0,4.2,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,34,53.1,0,0.0,9,40.9
5,6.0,6.0,6.0,6.0,2021-10-17,CHI,,GNB,"L, 14-24",*,19,97,1,5.1,3,2,15,7.5,0,66.7,5.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,54,88.5,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2021-10-24,CHI,@,TAM,"L, 3-38",*,18,100,0,5.6,5,5,33,6.6,0,100.0,6.6,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,51,77.3,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2021-10-31,CHI,,SFO,"L, 22-33",,23,72,0,3.1,2,2,-4,-2.0,0,100.0,-2.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,59,84.3,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2021-11-08,CHI,@,PIT,"L, 27-29",,4,13,0,3.3,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,16.1,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2021-11-21,CHI,,BAL,"L, 13-16",,1,0,0,0.0,0,0,0,,0,,,1,17,0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.9,0,0.0,2,8.0
10,11.0,11.0,11.0,12.0,2021-11-25,CHI,@,DET,"W, 16-14",,4,9,0,2.3,0,0,0,,0,,,1,15,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,14.3,0,0.0,6,25.0
11,12.0,12.0,12.0,13.0,2021-12-05,CHI,,ARI,"L, 22-33",,4,16,0,4.0,1,1,11,11.0,0,100.0,11.0,2,49,0,24.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22,28.9,0,0.0,13,54.2
12,13.0,13.0,13.0,14.0,2021-12-12,CHI,@,GNB,"L, 30-45",,1,3,0,3.0,0,0,0,,0,,,5,128,0,25.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,5,8.1,0,0.0,19,52.8
13,14.0,14.0,14.0,15.0,2021-12-20,CHI,,MIN,"L, 9-17",,0,0,0,,4,3,34,11.3,0,75.0,8.5,2,61,0,30.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17,23.3,0,0.0,13,61.9
14,15.0,15.0,15.0,16.0,2021-12-26,CHI,@,SEA,"W, 25-24",,2,21,1,10.5,1,1,7,7.0,0,100.0,7.0,5,94,0,18.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.8,0,0.0,11,44.0
15,16.0,16.0,16.0,17.0,2022-01-02,CHI,,NYG,"W, 29-3",,2,9,0,4.5,0,0,0,,0,,,1,16,0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9,13.6,0,0.0,15,65.2
16,17.0,17.0,17.0,18.0,2022-01-09,CHI,@,MIN,"L, 17-31",,4,11,0,2.8,0,0,0,,0,,,1,36,0,36.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,17,20.7,0,0.0,11,44.0
17,,,,,,,,,6-11,,103,433,2,4.2,16,14,96,6.9,0,87.5,6.0,27,670,0,24.8,0.0,3,1,2,0,0,0,1,0,0,3,0,0,313,27.9,0,0.0,154,36.4
