,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2024,22,CHI,NFL,WR,17,12,101,54,734,13.6,3,37,45.5,47,3.2,43.2,53.5,7.3,3,15,0,1,66.7,8,5.0,0.9,0.2,57,13.1,749,3,2,6,
1,1 Yr,1 Yr,1 Yr,1 Yr,,17,12,101,54,734,13.6,3,37,45.5,47,3.2,43.2,53.5,7.3,3,15,0,1,66.7,8,5.0,0.9,0.2,57,13.1,749,3,2,6,
2,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,12,101,54,734,13.6,3,37,45.5,47,3.2,43.2,53.5,7.3,3,15,0,1,66.7,8,5.0,0.9,0.2,57,13.1,749,3,2,6,
