,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,46.0,1.0,1.0,2020-09-13,LAR,,DAL,"W, 20-17",*,2,1,7,7.0,0,50.0,3.5,0,0,0,,0,0,0,0,0,0,24,32.9,0,0.0,3,11.5
1,2.0,47.0,2.0,2.0,2020-09-20,LAR,@,PHI,"W, 37-19",,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,30,43.5,0,0.0,0,0.0
2,3.0,48.0,3.0,3.0,2020-09-27,LAR,@,BUF,"L, 32-35",,2,2,34,17.0,0,100.0,17.0,0,0,0,,0,0,0,0,0,0,28,40.6,0,0.0,0,0.0
3,4.0,49.0,4.0,4.0,2020-10-04,LAR,,NYG,"W, 17-9",*,1,1,10,10.0,0,100.0,10.0,1,2,1,2.0,1,1,0,0,0,0,33,57.9,0,0.0,0,0.0
4,5.0,50.0,5.0,5.0,2020-10-11,LAR,@,WAS,"W, 30-10",,4,4,90,22.5,0,100.0,22.5,0,0,0,,0,0,0,0,0,0,30,44.1,0,0.0,0,0.0
5,6.0,51.0,6.0,6.0,2020-10-18,LAR,@,SFO,"L, 16-24",,4,3,27,9.0,0,75.0,6.8,0,0,0,,0,0,0,0,0,0,30,50.0,0,0.0,0,0.0
6,7.0,52.0,7.0,7.0,2020-10-26,LAR,,CHI,"W, 24-10",*,5,4,28,7.0,1,80.0,5.6,0,0,0,,0,0,0,0,0,0,55,76.4,0,0.0,0,0.0
7,8.0,53.0,8.0,8.0,2020-11-01,LAR,@,MIA,"L, 17-28",,9,5,32,6.4,0,55.6,3.6,0,0,0,,0,0,0,0,0,0,52,54.7,0,0.0,0,0.0
8,9.0,54.0,9.0,10.0,2020-11-15,LAR,,SEA,"W, 23-16",,3,2,27,13.5,0,66.7,9.0,0,0,0,,0,0,0,0,0,0,43,61.4,0,0.0,0,0.0
9,10.0,55.0,10.0,11.0,2020-11-23,LAR,@,TAM,"W, 27-24",,5,4,27,6.8,0,80.0,5.4,0,0,0,,0,0,0,0,0,0,41,56.9,0,0.0,0,0.0
10,11.0,56.0,11.0,12.0,2020-11-29,LAR,,SFO,"L, 20-23",,2,2,16,8.0,0,100.0,8.0,0,0,0,,0,0,0,0,0,0,29,46.8,0,0.0,0,0.0
11,12.0,57.0,12.0,13.0,2020-12-06,LAR,@,ARI,"W, 38-28",*,7,6,44,7.3,0,85.7,6.3,0,0,0,,0,0,0,0,0,0,60,73.2,0,0.0,0,0.0
12,13.0,58.0,13.0,14.0,2020-12-10,LAR,,NWE,"W, 24-3",*,3,1,9,9.0,0,33.3,3.0,0,0,0,,0,0,0,0,0,0,53,84.1,0,0.0,0,0.0
13,14.0,59.0,14.0,15.0,2020-12-20,LAR,,NYJ,"L, 20-23",,5,2,28,14.0,0,40.0,5.6,0,0,0,,0,0,0,0,0,0,27,45.8,0,0.0,0,0.0
14,15.0,60.0,15.0,16.0,2020-12-27,LAR,@,SEA,"L, 9-20",*,3,2,13,6.5,0,66.7,4.3,0,0,0,,0,0,0,0,0,0,52,69.3,0,0.0,0,0.0
15,16.0,61.0,16.0,17.0,2021-01-03,LAR,,ARI,"W, 18-7",*,7,2,25,12.5,0,28.6,3.6,0,0,0,,0,0,0,0,0,0,49,67.1,0,0.0,0,0.0
16,,,,,,,,,10-6,,62,41,417,10.2,1,66.1,6.7,1,2,1,2.0,1,1,0,0,0,0,636,56.8,0,0.0,3,0.7
