,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,22,GNB,NFL,WR,15,6,58,39,581,14.9,4,29,62.1,35,2.6,38.7,67.2,10.0,1,1,0,0,0.0,1.0,1.0,0.1,0.1,40,14.6,582,4,3,6.0,
1,2024,23,GNB,NFL,WR,17,5,76,39,415,10.6,5,25,39.5,36,2.3,24.4,51.3,5.5,0,0,0,0,,,,0.0,0.0,39,10.6,415,5,0,4.0,
2,2025,24,GNB,NFL,WR,3,2,12,8,95,11.9,0,7,66.7,16,2.7,31.7,66.7,7.9,0,0,0,0,,,,0.0,0.0,8,11.9,95,0,0,,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,35,13,146,86,1091,12.7,9,61,50.7,36,2.5,31.2,58.9,7.5,1,1,0,0,0.0,1.0,1.0,0.0,0.0,87,12.6,1092,9,3,10.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,6,71,42,530,12.7,4,30,50.7,36,2.5,31.2,58.9,7.5,0,0,0,0,0.0,1.0,1.0,0.0,0.0,42,12.6,530,4,1,,
