,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,89.0,1.0,1.0,2020-09-10,HOU,@,KAN,"L, 20-34",*,5,2,20,10.0,0,40.0,4.0,31,52.5,0,0.0,0,0.0
1,2.0,90.0,2.0,2.0,2020-09-20,HOU,,BAL,"L, 16-33",*,8,5,95,19.0,0,62.5,11.9,53,89.8,0,0.0,0,0.0
2,3.0,91.0,3.0,3.0,2020-09-27,HOU,@,PIT,"L, 21-28",*,5,3,23,7.7,0,60.0,4.6,41,87.2,0,0.0,0,0.0
3,4.0,92.0,4.0,4.0,2020-10-04,HOU,,MIN,"L, 23-31",*,3,0,0,,0,0.0,0.0,61,93.8,0,0.0,0,0.0
4,5.0,93.0,5.0,5.0,2020-10-11,HOU,,JAX,"W, 30-14",*,12,8,161,20.1,1,66.7,13.4,48,82.8,0,0.0,0,0.0
5,6.0,94.0,6.0,6.0,2020-10-18,HOU,@,TEN,"L, 36-42 (OT)",*,9,9,68,7.6,1,100.0,7.6,62,87.3,0,0.0,0,0.0
6,7.0,95.0,7.0,7.0,2020-10-25,HOU,,GNB,"L, 20-35",*,9,7,60,8.6,0,77.8,6.7,55,80.9,0,0.0,0,0.0
7,8.0,96.0,8.0,9.0,2020-11-08,HOU,@,JAX,"W, 27-25",*,9,3,83,27.7,1,33.3,9.2,58,90.6,0,0.0,0,0.0
8,9.0,97.0,9.0,10.0,2020-11-15,HOU,@,CLE,"L, 7-10",*,8,6,39,6.5,0,75.0,4.9,55,96.5,0,0.0,0,0.0
9,10.0,98.0,10.0,11.0,2020-11-22,HOU,,NWE,"W, 27-20",*,5,4,85,21.3,0,80.0,17.0,57,93.4,0,0.0,0,0.0
10,11.0,99.0,11.0,12.0,2020-11-26,HOU,@,DET,"W, 41-25",*,5,5,85,17.0,0,100.0,17.0,49,86.0,0,0.0,0,0.0
11,12.0,100.0,12.0,13.0,2020-12-06,HOU,,IND,"L, 20-26",*,8,5,65,13.0,0,62.5,8.1,53,82.8,0,0.0,0,0.0
12,12.0,,13.0,14.0,2020-12-13,HOU,@,CHI,"L, 7-36",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,13.0,101.0,14.0,15.0,2020-12-20,HOU,@,IND,"L, 20-27",*,7,6,59,9.8,0,85.7,8.4,68,98.6,0,0.0,0,0.0
14,14.0,102.0,15.0,16.0,2020-12-27,HOU,,CIN,"L, 31-37",*,10,7,141,20.1,1,70.0,14.1,50,96.2,0,0.0,0,0.0
15,15.0,103.0,16.0,17.0,2021-01-03,HOU,,TEN,"L, 38-41",*,16,11,166,15.1,2,68.8,10.4,60,95.2,0,0.0,0,0.0
16,,,,,,,,,4-11,,119,81,1150,14.2,6,68.1,9.7,801,87.6,0,0.0,0,0.0
