,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,149.0,1.0,1.0,2024-09-08,DAL,@,CLE,"W, 33-17",*,7,4,40,10.0,1,57.1,5.7,1,5,0,5.0,50,79.4,0,0.0,0,0.0
1,2.0,150.0,2.0,2.0,2024-09-15,DAL,,NOR,"L, 19-44",*,2,2,19,9.5,0,100.0,9.5,1,-3,0,-3.0,57,81.4,0,0.0,0,0.0
2,3.0,151.0,3.0,3.0,2024-09-22,DAL,,BAL,"L, 25-28",*,6,2,16,8.0,0,33.3,2.7,0,0,0,,64,80.0,0,0.0,0,0.0
3,4.0,152.0,4.0,4.0,2024-09-26,DAL,@,NYG,"W, 20-15",*,4,1,16,16.0,0,25.0,4.0,0,0,0,,46,82.1,0,0.0,0,0.0
4,4.0,,5.0,5.0,2024-10-06,DAL,@,PIT,"W, 20-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,4.0,,6.0,6.0,2024-10-13,DAL,,DET,"L, 9-47",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,4.0,,7.0,8.0,2024-10-27,DAL,@,SFO,"L, 24-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,4.0,,8.0,9.0,2024-11-03,DAL,@,ATL,"L, 21-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,4.0,,9.0,10.0,2024-11-10,DAL,,PHI,"L, 6-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,4.0,,10.0,11.0,2024-11-18,DAL,,HOU,"L, 10-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,4.0,,11.0,12.0,2024-11-24,DAL,@,WAS,"W, 34-26",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,5.0,153.0,12.0,13.0,2024-11-28,DAL,,NYG,"W, 27-20",*,7,3,16,5.3,1,42.9,2.3,0,0,0,,30,39.5,0,0.0,0,0.0
12,6.0,154.0,13.0,14.0,2024-12-09,DAL,,CIN,"L, 20-27",,3,1,3,3.0,1,33.3,1.0,0,0,0,,36,60.0,0,0.0,0,0.0
13,7.0,155.0,14.0,15.0,2024-12-15,DAL,@,CAR,"W, 30-14",*,5,3,34,11.3,0,60.0,6.8,0,0,0,,46,63.0,0,0.0,0,0.0
14,8.0,156.0,15.0,16.0,2024-12-22,DAL,,TAM,"W, 26-24",*,3,3,48,16.0,0,100.0,16.0,0,0,0,,46,76.7,0,0.0,0,0.0
15,9.0,157.0,16.0,17.0,2024-12-29,DAL,@,PHI,"L, 7-41",*,8,4,52,13.0,0,50.0,6.5,0,0,0,,42,67.7,0,0.0,0,0.0
16,10.0,158.0,17.0,18.0,2025-01-05,DAL,,WAS,"L, 19-23",*,9,3,15,5.0,0,33.3,1.7,1,-5,0,-5.0,54,69.2,0,0.0,0,0.0
17,,,,,,,,,5-5,,54,26,259,10.0,3,48.1,4.8,3,-3,0,-1.0,471,69.5,0,0.0,0,0.0
