,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,104.0,1.0,1.0,2021-09-12,HOU,,JAX,"W, 37-21",*,7,5,132,26.4,0,71.4,18.9,0,0,0,,61,78.2,0,0.0,0,0.0
1,2.0,105.0,2.0,2.0,2021-09-19,HOU,@,CLE,"L, 21-31",*,14,9,78,8.7,1,64.3,5.6,0,0,0,,56,91.8,0,0.0,0,0.0
2,3.0,106.0,3.0,3.0,2021-09-23,HOU,,CAR,"L, 9-24",*,11,9,112,12.4,0,81.8,10.2,1,5,0,5.0,52,94.5,0,0.0,0,0.0
3,4.0,107.0,4.0,4.0,2021-10-03,HOU,@,BUF,"L, 0-40",*,7,5,47,9.4,0,71.4,6.7,0,0,0,,41,87.2,0,0.0,0,0.0
4,5.0,108.0,5.0,5.0,2021-10-10,HOU,,NWE,"L, 22-25",*,5,3,23,7.7,0,60.0,4.6,0,0,0,,50,84.7,0,0.0,0,0.0
5,6.0,109.0,6.0,6.0,2021-10-17,HOU,@,IND,"L, 3-31",*,13,9,89,9.9,0,69.2,6.8,0,0,0,,68,90.7,0,0.0,0,0.0
6,7.0,110.0,7.0,7.0,2021-10-24,HOU,@,ARI,"L, 5-31",*,7,5,21,4.2,0,71.4,3.0,0,0,0,,53,94.6,0,0.0,0,0.0
7,8.0,111.0,8.0,8.0,2021-10-31,HOU,,LAR,"L, 22-38",*,6,6,83,13.8,1,100.0,13.8,0,0,0,,54,88.5,0,0.0,0,0.0
8,9.0,112.0,9.0,9.0,2021-11-07,HOU,@,MIA,"L, 9-17",*,14,6,56,9.3,0,42.9,4.0,0,0,0,,67,97.1,0,0.0,0,0.0
9,10.0,113.0,10.0,11.0,2021-11-21,HOU,@,TEN,"W, 22-13",*,3,2,18,9.0,0,66.7,6.0,0,0,0,,53,82.8,0,0.0,0,0.0
10,11.0,114.0,11.0,12.0,2021-11-28,HOU,,NYJ,"L, 14-21",*,5,3,45,15.0,1,60.0,9.0,0,0,0,,47,82.5,0,0.0,0,0.0
11,12.0,115.0,12.0,13.0,2021-12-05,HOU,,IND,"L, 0-31",*,6,3,38,12.7,0,50.0,6.3,1,16,0,16.0,43,82.7,0,0.0,0,0.0
12,13.0,116.0,13.0,14.0,2021-12-12,HOU,,SEA,"L, 13-33",*,11,8,101,12.6,0,72.7,9.2,0,0,0,,66,81.5,0,0.0,0,0.0
13,14.0,117.0,14.0,15.0,2021-12-19,HOU,@,JAX,"W, 30-16",*,10,7,102,14.6,2,70.0,10.2,0,0,0,,49,83.1,0,0.0,0,0.0
14,14.0,,15.0,16.0,2021-12-26,HOU,,LAC,"W, 41-29",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,15.0,118.0,16.0,17.0,2022-01-02,HOU,@,SFO,"L, 7-23",*,11,7,66,9.4,1,63.6,6.0,0,0,0,,53,79.1,0,0.0,0,0.0
16,16.0,119.0,17.0,18.0,2022-01-09,HOU,,TEN,"L, 25-28",*,4,3,26,8.7,0,75.0,6.5,0,0,0,,18,31.6,0,0.0,0,0.0
17,,,,,,,,,3-13,,134,90,1037,11.5,6,67.2,7.7,2,21,0,10.5,831,83.3,0,0.0,0,0.0
