,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,133.0,1.0,1.0,2023-09-10,DAL,@,NYG,"W, 40-0",*,4,2,22,11.0,0,50.0,5.5,0,0,0,,0,0,0,0,0,0,34,58.6,0,0.0,0,0.0
1,1.0,,2.0,2.0,2023-09-17,DAL,,NYJ,"W, 30-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2.0,134.0,3.0,3.0,2023-09-24,DAL,@,ARI,"L, 16-28",*,7,2,17,8.5,0,28.6,2.4,0,0,0,,0,0,0,0,0,0,65,80.2,0,0.0,0,0.0
3,3.0,135.0,4.0,4.0,2023-10-01,DAL,,NWE,"W, 38-3",*,4,4,27,6.8,0,100.0,6.8,0,0,0,,1,0,0,0,0,0,49,70.0,0,0.0,0,0.0
4,4.0,136.0,5.0,5.0,2023-10-08,DAL,@,SFO,"L, 10-42",*,4,1,7,7.0,0,25.0,1.8,1,6,0,6.0,0,0,0,0,0,0,32,65.3,0,0.0,0,0.0
5,5.0,137.0,6.0,6.0,2023-10-16,DAL,@,LAC,"W, 20-17",*,4,4,36,9.0,1,100.0,9.0,1,14,0,14.0,0,0,0,0,0,0,50,78.1,0,0.0,0,0.0
6,6.0,138.0,7.0,8.0,2023-10-29,DAL,,LAR,"W, 43-20",*,4,3,49,16.3,1,75.0,12.3,1,3,0,3.0,0,0,0,0,0,0,40,61.5,0,0.0,0,0.0
7,7.0,139.0,8.0,9.0,2023-11-05,DAL,@,PHI,"L, 23-28",,2,1,7,7.0,0,50.0,3.5,0,0,0,,0,0,0,0,0,0,58,77.3,0,0.0,0,0.0
8,8.0,140.0,9.0,10.0,2023-11-12,DAL,,NYG,"W, 49-17",*,10,9,173,19.2,1,90.0,17.3,0,0,0,,0,0,0,0,0,0,41,52.6,0,0.0,0,0.0
9,9.0,141.0,10.0,11.0,2023-11-19,DAL,@,CAR,"W, 33-10",*,4,3,42,14.0,0,75.0,10.5,0,0,0,,0,0,0,0,0,0,52,72.2,0,0.0,0,0.0
10,10.0,142.0,11.0,12.0,2023-11-23,DAL,,WAS,"W, 45-10",*,5,4,72,18.0,1,80.0,14.4,0,0,0,,0,0,0,0,0,0,43,79.6,0,0.0,0,0.0
11,11.0,143.0,12.0,13.0,2023-11-30,DAL,,SEA,"W, 41-35",*,4,4,45,11.3,1,100.0,11.3,0,0,0,,0,0,0,0,0,0,80,89.9,0,0.0,0,0.0
12,12.0,144.0,13.0,14.0,2023-12-10,DAL,,PHI,"W, 33-13",*,5,2,37,18.5,0,40.0,7.4,0,0,0,,0,0,0,0,0,0,63,76.8,0,0.0,0,0.0
13,13.0,145.0,14.0,15.0,2023-12-17,DAL,@,BUF,"L, 10-31",*,6,2,10,5.0,0,33.3,1.7,0,0,0,,0,0,0,0,0,0,42,73.7,0,0.0,0,0.0
14,14.0,146.0,15.0,16.0,2023-12-24,DAL,@,MIA,"L, 20-22",*,2,2,14,7.0,1,100.0,7.0,1,9,0,9.0,0,0,0,0,0,0,52,78.8,0,0.0,0,0.0
15,15.0,147.0,16.0,17.0,2023-12-30,DAL,,DET,"W, 20-19",*,8,5,60,12.0,1,62.5,7.5,0,0,0,,0,0,0,0,0,0,51,78.5,0,0.0,1,3.8
16,16.0,148.0,17.0,18.0,2024-01-07,DAL,@,WAS,"W, 38-10",*,8,6,39,6.5,1,75.0,4.9,1,3,0,3.0,0,0,0,0,0,0,57,79.2,0,0.0,0,0.0
17,,,,,,,,,11-5,,81,54,657,12.2,8,66.7,8.1,5,35,0,7.0,1,0,0,0,0,0,809,73.7,0,0.0,1,0.2
