,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,59.0,1.0,1.0,2018-09-10,LAR,@,OAK,"W, 33-13",*,8,5,87,17.4,0,62.5,10.9,1,6,0,6.0,0,0,0,0,0,0,61,96.8,0,0.0,0,0.0
1,2.0,60.0,2.0,2.0,2018-09-16,LAR,,ARI,"W, 34-0",*,9,7,159,22.7,0,77.8,17.7,0,0,0,,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
2,3.0,61.0,3.0,3.0,2018-09-23,LAR,,LAC,"W, 35-23",*,8,7,90,12.9,0,87.5,11.3,0,0,0,,0,0,0,0,0,0,74,96.1,0,0.0,0,0.0
3,4.0,62.0,4.0,4.0,2018-09-27,LAR,,MIN,"W, 38-31",*,8,7,116,16.6,1,87.5,14.5,1,10,0,10.0,1,0,0,0,0,0,52,94.5,0,0.0,0,0.0
4,5.0,63.0,5.0,5.0,2018-10-07,LAR,@,SEA,"W, 33-31",*,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,28,42.4,0,0.0,0,0.0
5,6.0,64.0,6.0,6.0,2018-10-14,LAR,@,DEN,"W, 23-20",*,6,2,53,26.5,0,33.3,8.8,0,0,0,,0,0,0,0,0,0,68,91.9,0,0.0,0,0.0
6,7.0,65.0,7.0,7.0,2018-10-21,LAR,@,SFO,"W, 39-10",*,5,4,64,16.0,1,80.0,12.8,1,7,0,7.0,0,0,0,0,0,0,50,82.0,0,0.0,0,0.0
7,8.0,66.0,8.0,8.0,2018-10-28,LAR,,GNB,"W, 29-27",*,8,3,74,24.7,0,37.5,9.3,2,9,0,4.5,0,0,0,0,0,0,75,96.2,0,0.0,0,0.0
8,9.0,67.0,9.0,9.0,2018-11-04,LAR,@,NOR,"L, 35-45",*,8,6,114,19.0,1,75.0,14.3,0,0,0,,0,0,0,0,0,0,59,98.3,0,0.0,0,0.0
9,10.0,68.0,10.0,10.0,2018-11-11,LAR,,SEA,"W, 36-31",*,12,10,100,10.0,0,83.3,8.3,1,9,1,9.0,0,0,0,0,0,0,63,96.9,0,0.0,0,0.0
10,11.0,69.0,11.0,11.0,2018-11-19,LAR,,KAN,"W, 54-51",*,12,8,107,13.4,0,66.7,8.9,1,0,0,0.0,0,0,0,0,0,0,70,87.5,0,0.0,0,0.0
11,12.0,70.0,12.0,13.0,2018-12-02,LAR,@,DET,"W, 30-16",*,6,4,62,15.5,0,66.7,10.3,0,0,0,,0,0,0,0,0,0,66,95.7,0,0.0,1,3.2
12,13.0,71.0,13.0,14.0,2018-12-09,LAR,@,CHI,"L, 6-15",*,8,3,22,7.3,0,37.5,2.8,0,0,0,,0,0,0,0,0,0,62,98.4,0,0.0,0,0.0
13,14.0,72.0,14.0,15.0,2018-12-16,LAR,,PHI,"L, 23-30",*,7,6,59,9.8,0,85.7,8.4,0,0,0,,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
14,15.0,73.0,15.0,16.0,2018-12-23,LAR,@,ARI,"W, 31-9",*,3,3,35,11.7,0,100.0,11.7,3,27,0,9.0,0,0,0,0,0,0,59,86.8,0,0.0,0,0.0
15,16.0,74.0,16.0,17.0,2018-12-30,LAR,,SFO,"W, 48-32",*,9,5,62,12.4,2,55.6,6.9,0,0,0,,0,0,0,0,0,0,54,74.0,0,0.0,2,6.5
16,,,,,,,,,13-3,,117,80,1204,15.1,5,68.4,10.3,10,68,1,6.8,1,0,0,0,0,0,989,89.9,0,0.0,3,0.6
