,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,43.0,1.0,1.0,2017-09-07,NWE,,KAN,"L, 27-42",*,7,3,88,29.3,0,42.9,12.6,0,0,0,,67,82.7,0,0.0,0,0.0
1,2.0,44.0,2.0,2.0,2017-09-17,NWE,@,NOR,"W, 36-20",,4,2,37,18.5,0,50.0,9.3,2,6,0,3.0,65,85.5,0,0.0,1,3.2
2,3.0,45.0,3.0,3.0,2017-09-24,NWE,,HOU,"W, 36-33",*,7,5,131,26.2,2,71.4,18.7,0,0,0,,57,89.1,0,0.0,0,0.0
3,4.0,46.0,4.0,4.0,2017-10-01,NWE,,CAR,"L, 30-33",*,6,3,38,12.7,0,50.0,6.3,1,4,0,4.0,64,91.4,0,0.0,0,0.0
4,5.0,47.0,5.0,5.0,2017-10-05,NWE,@,TAM,"W, 19-14",*,8,5,85,17.0,0,62.5,10.6,0,0,0,,72,97.3,0,0.0,0,0.0
5,6.0,48.0,6.0,6.0,2017-10-15,NWE,@,NYJ,"W, 24-17",*,9,6,93,15.5,0,66.7,10.3,0,0,0,,66,97.1,0,0.0,0,0.0
6,7.0,49.0,7.0,7.0,2017-10-22,NWE,,ATL,"W, 23-7",*,5,4,65,16.3,1,80.0,13.0,0,0,0,,70,94.6,0,0.0,0,0.0
7,8.0,50.0,8.0,8.0,2017-10-29,NWE,,LAC,"W, 21-13",*,8,5,26,5.2,0,62.5,3.3,0,0,0,,82,95.3,0,0.0,0,0.0
8,9.0,51.0,9.0,10.0,2017-11-12,NWE,@,DEN,"W, 41-16",*,11,6,74,12.3,0,54.5,6.7,0,0,0,,68,97.1,0,0.0,0,0.0
9,10.0,52.0,10.0,11.0,2017-11-19,NWE,@,OAK,"W, 33-8",*,9,6,149,24.8,1,66.7,16.6,0,0,0,,56,93.3,0,0.0,0,0.0
10,11.0,53.0,11.0,12.0,2017-11-26,NWE,,MIA,"W, 35-17",*,7,6,83,13.8,1,85.7,11.9,1,11,0,11.0,62,88.6,0,0.0,0,0.0
11,12.0,54.0,12.0,13.0,2017-12-03,NWE,@,BUF,"W, 23-3",*,3,2,17,8.5,0,66.7,5.7,1,5,0,5.0,68,97.1,0,0.0,0,0.0
12,13.0,55.0,13.0,14.0,2017-12-11,NWE,@,MIA,"L, 20-27",*,7,1,38,38.0,0,14.3,5.4,0,0,0,,60,98.4,0,0.0,0,0.0
13,14.0,56.0,14.0,15.0,2017-12-17,NWE,@,PIT,"W, 27-24",*,7,4,60,15.0,1,57.1,8.6,0,0,0,,56,94.9,0,0.0,0,0.0
14,15.0,57.0,15.0,16.0,2017-12-24,NWE,,BUF,"W, 37-16",*,5,2,19,9.5,0,40.0,3.8,1,6,0,6.0,65,91.5,0,0.0,0,0.0
15,16.0,58.0,16.0,17.0,2017-12-31,NWE,,NYJ,"W, 26-6",*,11,5,79,15.8,1,45.5,7.2,3,8,0,2.7,78,91.8,0,0.0,1,3.2
16,,,,,,,,,13-3,,114,65,1082,16.6,7,57.0,9.5,9,40,0,4.4,1056,92.7,0,0.0,2,0.4
