,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,120.0,1.0,1.0,2022-09-11,HOU,,IND,"T, 20-20 (OT)",*,12,7,82,11.7,0,58.3,6.8,0,0,0,,64,91.4,0,0.0,0,0.0
1,2.0,121.0,2.0,2.0,2022-09-18,HOU,@,DEN,"L, 9-16",*,10,4,54,13.5,0,40.0,5.4,0,0,0,,55,87.3,0,0.0,0,0.0
2,3.0,122.0,3.0,3.0,2022-09-25,HOU,@,CHI,"L, 20-23",*,7,2,22,11.0,0,28.6,3.1,0,0,0,,51,86.4,0,0.0,0,0.0
3,4.0,123.0,4.0,4.0,2022-10-02,HOU,,LAC,"L, 24-34",*,7,7,57,8.1,1,100.0,8.1,0,0,0,,46,80.7,0,0.0,0,0.0
4,5.0,124.0,5.0,5.0,2022-10-09,HOU,@,JAX,"W, 13-6",*,6,4,20,5.0,0,66.7,3.3,0,0,0,,45,77.6,0,0.0,0,0.0
5,6.0,125.0,6.0,7.0,2022-10-23,HOU,@,LVR,"L, 20-38",*,5,4,46,11.5,0,80.0,9.2,0,0,0,,58,89.2,0,0.0,0,0.0
6,7.0,126.0,7.0,8.0,2022-10-30,HOU,,TEN,"L, 10-17",*,6,4,73,18.3,0,66.7,12.2,0,0,0,,44,81.5,0,0.0,0,0.0
7,7.0,,8.0,9.0,2022-11-03,HOU,,PHI,"L, 17-29",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,8.0,127.0,9.0,10.0,2022-11-13,HOU,@,NYG,"L, 16-24",*,7,4,37,9.3,0,57.1,5.3,1,5,0,5.0,41,64.1,0,0.0,0,0.0
9,9.0,128.0,10.0,11.0,2022-11-20,HOU,,WAS,"L, 10-23",*,6,3,70,23.3,0,50.0,11.7,0,0,0,,45,80.4,0,0.0,0,0.0
10,10.0,129.0,11.0,12.0,2022-11-27,HOU,@,MIA,"L, 15-30",*,5,5,59,11.8,0,100.0,11.8,1,2,0,2.0,45,73.8,0,0.0,0,0.0
11,10.0,,12.0,13.0,2022-12-04,HOU,,CLE,"L, 14-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,10.0,,13.0,14.0,2022-12-11,HOU,@,DAL,"L, 23-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,10.0,,14.0,15.0,2022-12-18,HOU,,KAN,"L, 24-30 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,11.0,130.0,15.0,16.0,2022-12-24,HOU,@,TEN,"W, 19-14",*,9,4,34,8.5,1,44.4,3.8,0,0,0,,51,76.1,0,0.0,0,0.0
15,12.0,131.0,16.0,17.0,2023-01-01,HOU,,JAX,"L, 3-31",*,7,4,39,9.8,0,57.1,5.6,0,0,0,,54,77.1,0,0.0,0,0.0
16,13.0,132.0,17.0,18.0,2023-01-08,HOU,@,IND,"W, 32-31",*,6,5,106,21.2,1,83.3,17.7,0,0,0,,59,90.8,0,0.0,0,0.0
17,,,,,,,,,3-9-1,,93,57,699,12.3,3,61.3,7.5,2,7,0,3.5,658,81.3,0,0.0,0,0.0
