,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,23,CIN,NFL,RB,12,0,44,179,0,6,34.1,31,4.1,14.9,3.7,15,14,156,11.1,1,4,53.3,54,1.2,13.0,93.3,10.4,58,5.8,335,1,1,3.0,
1,2024,24,CIN,NFL,RB,16,10,229,990,7,49,52.4,40,4.3,61.9,14.3,65,54,360,6.7,4,23,52.3,34,3.4,22.5,83.1,5.5,283,4.8,1350,11,2,10.0,
2,2025,25,CIN,NFL,RB,3,3,47,93,1,7,34.0,11,2.0,31.0,15.7,11,8,43,5.4,0,2,45.5,13,2.7,14.3,72.7,3.9,55,2.5,136,1,1,,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,31,13,320,1262,8,62,47.2,40,3.9,40.7,10.3,91,76,559,7.4,5,29,51.6,54,2.5,18.0,83.5,6.1,396,4.6,1821,13,4,13.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,7,175,692,4,34,47.2,40,3.9,40.7,10.3,50,42,307,7.4,3,16,51.6,54,2.5,18.0,83.5,6.1,217,4.6,999,7,2,,
