,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,111.0,1.0,1.0,2023-09-10,PIT,,SFO,"L, 7-30",*,8,5,64,12.8,0,62.5,8.0,56,88.9,0,0.0,0,0.0
1,2.0,112.0,2.0,2.0,2023-09-18,PIT,,CLE,"W, 26-22",*,3,2,12,6.0,0,66.7,4.0,47,87.0,0,0.0,0,0.0
2,3.0,113.0,3.0,3.0,2023-09-24,PIT,@,LVR,"W, 23-18",*,4,4,24,6.0,0,100.0,6.0,50,80.6,0,0.0,1,3.4
3,4.0,114.0,4.0,4.0,2023-10-01,PIT,@,HOU,"L, 6-30",*,2,1,8,8.0,0,50.0,4.0,50,84.7,0,0.0,0,0.0
4,5.0,115.0,5.0,5.0,2023-10-08,PIT,,BAL,"W, 17-10",*,9,5,29,5.8,0,55.6,3.2,57,86.4,0,0.0,0,0.0
5,6.0,116.0,6.0,7.0,2023-10-22,PIT,@,LAR,"W, 24-17",*,1,1,7,7.0,0,100.0,7.0,38,64.4,0,0.0,0,0.0
6,7.0,117.0,7.0,8.0,2023-10-29,PIT,,JAX,"L, 10-20",*,1,0,0,,0,0.0,0.0,46,68.7,0,0.0,0,0.0
7,8.0,118.0,8.0,9.0,2023-11-02,PIT,,TEN,"W, 20-16",*,2,1,10,10.0,0,50.0,5.0,47,72.3,0,0.0,0,0.0
8,9.0,119.0,9.0,10.0,2023-11-12,PIT,,GNB,"W, 23-19",*,0,0,0,,0,,,50,76.9,0,0.0,0,0.0
9,10.0,120.0,10.0,11.0,2023-11-19,PIT,@,CLE,"L, 10-13",*,4,3,20,6.7,0,75.0,5.0,45,77.6,0,0.0,0,0.0
10,11.0,121.0,11.0,12.0,2023-11-26,PIT,@,CIN,"W, 16-10",*,1,1,11,11.0,0,100.0,11.0,45,63.4,0,0.0,1,4.2
11,12.0,122.0,12.0,13.0,2023-12-03,PIT,,ARI,"L, 10-24",*,3,3,19,6.3,0,100.0,6.3,33,54.1,0,0.0,0,0.0
12,13.0,123.0,13.0,14.0,2023-12-07,PIT,,NWE,"L, 18-21",*,3,1,21,21.0,0,33.3,7.0,41,58.6,0,0.0,0,0.0
13,14.0,124.0,14.0,15.0,2023-12-16,PIT,@,IND,"L, 13-30",*,3,3,19,6.3,0,100.0,6.3,36,62.1,0,0.0,0,0.0
14,15.0,125.0,15.0,16.0,2023-12-23,PIT,,CIN,"W, 34-11",*,4,4,36,9.0,0,100.0,9.0,40,67.8,0,0.0,0,0.0
15,16.0,126.0,16.0,17.0,2023-12-31,PIT,@,SEA,"W, 30-23",*,0,0,0,,0,,,48,66.7,0,0.0,1,3.6
16,17.0,127.0,17.0,18.0,2024-01-06,PIT,@,BAL,"W, 17-10",*,1,0,0,,0,0.0,0.0,42,67.7,0,0.0,1,3.7
17,,,,,,,,,10-7,,49,34,280,8.2,0,69.4,5.7,771,72.0,0,0.0,4,0.9
