,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,44.0,1.0,1.0,2018-09-09,CHI,@,GNB,"L, 23-24",,7,4,61,15.3,0,57.1,8.7,0,0,0,,0,0,0,0,0,0,67,95.7,0,0.0,0,0.0
1,2.0,45.0,2.0,2.0,2018-09-17,CHI,,SEA,"W, 24-17",*,14,10,83,8.3,0,71.4,5.9,0,0,0,,0,0,0,0,0,0,63,95.5,0,0.0,1,3.7
2,3.0,46.0,3.0,3.0,2018-09-23,CHI,@,ARI,"W, 16-14",*,7,3,50,16.7,0,42.9,7.1,0,0,0,,0,0,0,0,0,0,69,93.2,0,0.0,0,0.0
3,4.0,47.0,4.0,4.0,2018-09-30,CHI,,TAM,"W, 48-10",*,4,2,23,11.5,1,50.0,5.8,0,0,0,,0,0,0,0,0,0,53,86.9,0,0.0,0,0.0
4,5.0,48.0,5.0,6.0,2018-10-14,CHI,@,MIA,"L, 28-31 (OT)",*,6,5,64,12.8,1,83.3,10.7,0,0,0,,0,0,0,0,0,0,59,84.3,0,0.0,0,0.0
5,6.0,49.0,6.0,7.0,2018-10-21,CHI,,NWE,"L, 31-38",*,5,1,4,4.0,0,20.0,0.8,0,0,0,,0,0,0,0,0,0,61,74.4,0,0.0,0,0.0
6,6.0,,7.0,8.0,2018-10-28,CHI,,NYJ,"W, 24-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,9.0,2018-11-04,CHI,@,BUF,"W, 41-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,50.0,9.0,10.0,2018-11-11,CHI,,DET,"W, 34-22",*,8,6,133,22.2,2,75.0,16.6,0,0,0,,0,0,0,0,0,0,54,94.7,0,0.0,3,11.1
9,8.0,51.0,10.0,11.0,2018-11-18,CHI,,MIN,"W, 25-20",*,7,3,39,13.0,0,42.9,5.6,0,0,0,,0,0,0,0,0,0,67,90.5,0,0.0,2,9.1
10,9.0,52.0,11.0,12.0,2018-11-22,CHI,@,DET,"W, 23-16",*,4,2,37,18.5,0,50.0,9.3,0,0,0,,0,0,0,0,0,0,51,87.9,0,0.0,0,0.0
11,10.0,53.0,12.0,13.0,2018-12-02,CHI,@,NYG,"L, 27-30 (OT)",*,9,5,79,15.8,0,55.6,8.8,0,0,0,,0,0,0,0,0,0,70,84.3,0,0.0,0,0.0
12,11.0,54.0,13.0,14.0,2018-12-09,CHI,,LAR,"W, 15-6",*,8,5,42,8.4,0,62.5,5.3,0,0,0,,0,0,0,0,0,0,61,85.9,0,0.0,0,0.0
13,12.0,55.0,14.0,15.0,2018-12-16,CHI,,GNB,"W, 24-17",*,7,3,54,18.0,0,42.9,7.7,0,0,0,,0,0,0,0,0,0,46,76.7,0,0.0,1,3.7
14,13.0,56.0,15.0,16.0,2018-12-23,CHI,@,SFO,"W, 14-9",*,8,6,85,14.2,0,75.0,10.6,1,9,0,9.0,1,1,0,0,0,0,44,68.8,0,0.0,0,0.0
15,13.0,,16.0,17.0,2018-12-30,CHI,@,MIN,"W, 24-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,9-4,,94,55,754,13.7,4,58.5,8.0,1,9,0,9.0,1,1,0,0,0,0,765,86.0,0,0.0,7,2.0
