,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,81.0,1.0,1.0,2024-09-08,WAS,@,TAM,"L, 20-37",*,4,2,17,8.5,0,50.0,4.3,0,0,0,,0,0,0,0,0,0,48,81.4,0,0.0,0,0.0
1,2.0,82.0,2.0,2.0,2024-09-15,WAS,,NYG,"W, 21-18",*,8,6,22,3.7,0,75.0,2.8,0,0,0,,0,0,0,0,0,0,66,91.7,0,0.0,0,0.0
2,3.0,83.0,3.0,3.0,2024-09-23,WAS,@,CIN,"W, 38-33",*,6,4,100,25.0,1,66.7,16.7,0,0,0,,0,0,0,0,0,0,50,84.7,0,0.0,1,3.8
3,4.0,84.0,4.0,4.0,2024-09-29,WAS,@,ARI,"W, 42-14",*,10,7,52,7.4,1,70.0,5.2,0,0,0,,0,0,0,0,0,0,51,70.8,0,0.0,0,0.0
4,5.0,85.0,5.0,5.0,2024-10-06,WAS,,CLE,"W, 34-13",*,8,4,112,28.0,0,50.0,14.0,1,2,0,2.0,1,1,0,0,0,0,45,67.2,0,0.0,0,0.0
5,6.0,86.0,6.0,6.0,2024-10-13,WAS,@,BAL,"L, 23-30",*,7,6,53,8.8,2,85.7,7.6,1,0,0,0.0,0,0,0,0,0,0,47,79.7,0,0.0,0,0.0
6,7.0,87.0,7.0,7.0,2024-10-20,WAS,,CAR,"W, 40-7",*,6,6,98,16.3,0,100.0,16.3,0,0,0,,0,0,0,0,0,0,49,71.0,0,0.0,0,0.0
7,8.0,88.0,8.0,8.0,2024-10-27,WAS,,CHI,"W, 18-15",*,8,5,125,25.0,0,62.5,15.6,0,0,0,,0,0,0,0,0,0,53,71.6,0,0.0,0,0.0
8,9.0,89.0,9.0,9.0,2024-11-03,WAS,@,NYG,"W, 27-22",*,3,2,19,9.5,2,66.7,6.3,0,0,0,,0,0,0,0,0,0,46,74.2,0,0.0,0,0.0
9,10.0,90.0,10.0,10.0,2024-11-10,WAS,,PIT,"L, 27-28",*,6,5,113,22.6,0,83.3,18.8,0,0,0,,0,0,0,0,0,0,57,89.1,0,0.0,0,0.0
10,11.0,91.0,11.0,11.0,2024-11-14,WAS,@,PHI,"L, 18-26",*,2,1,10,10.0,0,50.0,5.0,0,0,0,,0,0,0,0,0,0,47,71.2,0,0.0,0,0.0
11,12.0,92.0,12.0,12.0,2024-11-24,WAS,,DAL,"L, 26-34",*,6,5,102,20.4,1,83.3,17.0,0,0,0,,0,0,0,1,0,0,57,81.4,0,0.0,0,0.0
12,13.0,93.0,13.0,13.0,2024-12-01,WAS,,TEN,"W, 42-19",*,8,8,73,9.1,2,100.0,9.1,0,0,0,,0,0,0,0,0,0,66,79.5,0,0.0,0,0.0
13,14.0,94.0,14.0,15.0,2024-12-15,WAS,@,NOR,"W, 20-19",*,10,7,73,10.4,2,70.0,7.3,0,0,0,,0,0,0,0,0,0,70,89.7,0,0.0,0,0.0
14,15.0,95.0,15.0,16.0,2024-12-22,WAS,,PHI,"W, 36-33",*,6,5,60,12.0,1,83.3,10.0,0,0,0,,0,0,0,0,0,0,62,91.2,0,0.0,0,0.0
15,16.0,96.0,16.0,17.0,2024-12-29,WAS,,ATL,"W, 30-24 (OT)",*,7,1,5,5.0,0,14.3,0.7,0,0,0,,0,0,0,0,0,0,68,81.9,0,0.0,0,0.0
16,17.0,97.0,17.0,18.0,2025-01-05,WAS,@,DAL,"W, 23-19",*,12,8,62,7.8,1,66.7,5.2,0,0,0,,0,0,0,0,0,0,53,91.4,0,0.0,0,0.0
17,,,,,,,,,12-5,,117,82,1096,13.4,13,70.1,9.4,2,2,0,1.0,1,1,0,1,0,0,935,80.4,0,0.0,1,0.2
