,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2019,24,WAS,NFL,WR,14,14,93,58,919,15.8,7,43,57.0,75,4.1,65.6,62.4,9.9,0,0,0,0,,,,0.0,0.0,58,15.8,919,7,0,7,
1,2020,25,WAS,NFL,WR,15,15,134,87,1118,12.9,4,51,50.0,68,5.8,74.5,64.9,8.3,2,30,0,2,100.0,27.0,15.0,2.0,0.1,89,12.9,1148,4,1,8,
2,2021,26,WAS,NFL,WR,17,17,130,77,1053,13.7,5,47,50.8,46,4.5,61.9,59.2,8.1,1,12,0,1,100.0,12.0,12.0,0.7,0.1,78,13.7,1065,5,0,9,
3,2022,27,WAS,NFL,WR,17,17,120,77,1191,15.5,5,56,55.0,52,4.5,70.1,64.2,9.9,7,29,0,2,71.4,12.0,4.1,1.7,0.4,84,14.5,1220,5,1,9,PB
4,2023,28,WAS,NFL,WR,17,17,132,79,1002,12.7,4,47,49.2,48,4.6,58.9,59.8,7.6,0,0,0,0,,,,0.0,0.0,79,12.7,1002,4,0,8,
5,2024,29,WAS,NFL,WR,17,17,117,82,1096,13.4,13,56,58.1,86,4.8,64.5,70.1,9.4,2,2,0,0,0.0,2.0,1.0,0.1,0.1,84,13.1,1098,13,1,12,"PB,AP-2"
6,6 Yrs,6 Yrs,6 Yrs,6 Yrs,,97,97,726,460,6379,13.9,38,300,53.0,86,4.7,65.8,63.4,8.8,12,73,0,5,66.7,27.0,6.1,0.8,0.1,472,13.7,6452,38,3,53,
7,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,17,127,81,1118,13.9,7,53,53.0,86,4.7,65.8,63.4,8.8,2,13,0,1,66.7,27.0,6.1,0.8,0.1,83,2.4,1131,7,1,9,
