,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,26.0,1.0,1.0,2024-09-09,SFO,,NYJ,"W, 32-19",*,19,29,65.5,231,0,0,8.0,7.97,89.9,2,6,1,11,0,11.0,0,0,0,0,0,0,71,98.6,0,0.0,0,0.0
1,2.0,27.0,2.0,2.0,2024-09-15,SFO,@,MIN,"L, 17-23",*,28,36,77.8,319,1,1,8.9,8.17,101.3,6,25,2,12,0,6.0,1,1,0,0,0,0,70,100.0,0,0.0,0,0.0
2,3.0,28.0,3.0,3.0,2024-09-22,SFO,@,LAR,"L, 24-27",*,22,30,73.3,292,3,0,9.7,11.73,137.1,1,4,10,41,0,4.1,1,1,0,0,0,0,71,100.0,0,0.0,0,0.0
3,4.0,29.0,4.0,4.0,2024-09-29,SFO,,NWE,"W, 30-13",*,15,27,55.6,288,1,1,10.7,9.74,89.7,1,5,5,11,0,2.2,2,0,0,0,-11,0,63,100.0,0,0.0,0,0.0
4,5.0,30.0,5.0,5.0,2024-10-06,SFO,,ARI,"L, 23-24",*,19,35,54.3,244,1,2,7.0,4.97,62.1,2,13,4,33,0,8.3,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
5,6.0,31.0,6.0,6.0,2024-10-10,SFO,@,SEA,"W, 36-24",*,18,28,64.3,255,3,0,9.1,11.25,129.3,0,0,4,19,0,4.8,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
6,7.0,32.0,7.0,7.0,2024-10-20,SFO,,KAN,"L, 18-28",*,17,31,54.8,212,0,3,6.8,2.48,36.7,1,3,8,27,2,3.4,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
7,8.0,33.0,8.0,8.0,2024-10-27,SFO,,DAL,"W, 30-24",*,18,26,69.2,260,1,0,10.0,10.77,114.3,2,14,8,56,1,7.0,1,0,0,0,0,0,68,100.0,0,0.0,0,0.0
8,9.0,34.0,9.0,10.0,2024-11-10,SFO,@,TAM,"W, 23-20",*,25,36,69.4,353,2,0,9.8,10.92,119.3,3,15,4,17,0,4.3,1,0,0,0,0,0,64,100.0,0,0.0,0,0.0
9,10.0,35.0,10.0,11.0,2024-11-17,SFO,,SEA,"L, 17-20",*,21,28,75.0,159,1,1,5.7,4.79,85.3,2,13,5,40,1,8.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
10,10.0,,11.0,12.0,2024-11-24,SFO,@,GNB,"L, 10-38",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,11.0,36.0,12.0,13.0,2024-12-01,SFO,@,BUF,"L, 10-35",*,11,18,61.1,94,0,0,5.2,5.22,74.8,2,8,2,4,0,2.0,1,1,0,0,0,0,48,100.0,0,0.0,0,0.0
12,12.0,37.0,13.0,14.0,2024-12-08,SFO,,CHI,"W, 38-13",*,20,25,80.0,325,2,0,13.0,14.60,145.4,1,4,5,11,0,2.2,0,0,0,0,0,0,57,93.4,0,0.0,0,0.0
13,13.0,38.0,14.0,15.0,2024-12-12,SFO,,LAR,"L, 6-12",*,14,31,45.2,142,0,1,4.6,3.13,45.4,3,14,1,3,0,3.0,0,0,0,0,0,0,54,100.0,0,0.0,0,0.0
14,14.0,39.0,15.0,16.0,2024-12-22,SFO,@,MIA,"L, 17-29",*,26,40,65.0,313,2,1,7.8,7.70,95.1,3,20,4,26,0,6.5,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
15,15.0,40.0,16.0,17.0,2024-12-30,SFO,,DET,"L, 34-40",*,27,35,77.1,377,3,2,10.8,9.91,116.0,2,12,3,12,1,4.0,0,0,0,0,0,0,59,92.2,0,0.0,0,0.0
16,15.0,,17.0,18.0,2025-01-05,SFO,@,ARI,"L, 24-47",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,6-9,,300,455,65.9,3864,20,12,8.5,8.18,96.1,31,156,66,323,5,4.9,7,3,0,0,-11,0,944,99.0,0,0.0,0,0.0
