,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,25.0,1.0,1.0,2023-09-10,HOU,@,BAL,"L, 9-25",*,11,6,80,13.3,0,54.5,7.3,0,0,0,,0,0,0,0,0,0,55,71.4,0,0.0,0,0.0
1,2.0,26.0,2.0,2.0,2023-09-17,HOU,,IND,"L, 20-31",,9,7,146,20.9,1,77.8,16.2,0,0,0,,0,0,0,0,0,0,52,61.9,0,0.0,0,0.0
2,3.0,27.0,3.0,3.0,2023-09-24,HOU,@,JAX,"W, 37-17",,3,2,34,17.0,0,66.7,11.3,0,0,0,,0,0,0,0,0,0,37,66.1,0,0.0,0,0.0
3,4.0,28.0,4.0,4.0,2023-10-01,HOU,,PIT,"W, 30-6",,9,7,168,24.0,2,77.8,18.7,0,0,0,,0,0,0,1,0,0,54,76.1,0,0.0,0,0.0
4,5.0,29.0,5.0,5.0,2023-10-08,HOU,@,ATL,"L, 19-21",*,4,3,39,13.0,0,75.0,9.8,0,0,0,,0,0,0,0,0,0,51,87.9,0,0.0,0,0.0
5,6.0,30.0,6.0,6.0,2023-10-15,HOU,,NOR,"W, 20-13",*,6,4,80,20.0,0,66.7,13.3,0,0,0,,0,0,1,0,0,0,46,73.0,0,0.0,0,0.0
6,7.0,31.0,7.0,8.0,2023-10-29,HOU,@,CAR,"L, 13-15",*,6,4,30,7.5,0,66.7,5.0,0,0,0,,0,0,0,0,0,0,42,72.4,0,0.0,0,0.0
7,8.0,32.0,8.0,9.0,2023-11-05,HOU,,TAM,"W, 39-37",*,5,3,54,18.0,1,60.0,10.8,0,0,0,,0,0,0,0,0,0,57,79.2,0,0.0,0,0.0
8,8.0,,9.0,10.0,2023-11-12,HOU,@,CIN,"W, 30-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,9.0,33.0,10.0,11.0,2023-11-19,HOU,,ARI,"W, 21-16",,11,7,65,9.3,0,63.6,5.9,0,0,0,,0,0,0,0,0,0,51,76.1,0,0.0,0,0.0
10,10.0,34.0,11.0,12.0,2023-11-26,HOU,,JAX,"L, 21-24",,9,7,104,14.9,1,77.8,11.6,0,0,0,,0,0,0,0,0,0,46,76.7,0,0.0,0,0.0
11,11.0,35.0,12.0,13.0,2023-12-03,HOU,,DEN,"W, 22-17",*,12,9,191,21.2,1,75.0,15.9,0,0,0,,0,0,0,0,0,0,55,80.9,0,0.0,0,0.0
12,12.0,36.0,13.0,14.0,2023-12-10,HOU,@,NYJ,"L, 6-30",*,1,1,13,13.0,0,100.0,13.0,0,0,0,,0,0,0,0,0,0,3,5.4,0,0.0,0,0.0
13,12.0,,14.0,15.0,2023-12-17,HOU,@,TEN,"W, 19-16 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,13.0,37.0,15.0,16.0,2023-12-24,HOU,,CLE,"L, 22-36",*,6,4,18,4.5,1,66.7,3.0,0,0,0,,0,0,0,0,0,0,35,46.7,0,0.0,0,0.0
15,14.0,38.0,16.0,17.0,2023-12-31,HOU,,TEN,"W, 26-3",*,8,7,80,11.4,0,87.5,10.0,1,7,0,7.0,1,0,0,0,0,0,38,62.3,0,0.0,0,0.0
16,15.0,39.0,17.0,18.0,2024-01-06,HOU,@,IND,"W, 23-19",*,9,9,195,21.7,1,100.0,21.7,0,0,0,,0,0,0,0,0,0,47,83.9,0,0.0,0,0.0
17,,,,,,,,,8-7,,109,80,1297,16.2,8,73.4,11.9,1,7,0,7.0,1,0,1,1,0,0,669,68.1,0,0.0,0,0.0
