,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2021,22,HOU,NFL,WR,14,8,60,33,446,13.5,1,22,48.3,32,2.4,31.9,55.0,7.4,0,0,0,0,,,,0.0,0.0,33,13.5,446,1,0,3.0,
1,2022,23,HOU,NFL,WR,10,7,66,37,481,13.0,2,21,42.4,58,3.7,48.1,56.1,7.3,0,0,0,0,,,,0.0,0.0,37,13.0,481,2,0,4.0,
2,2023,24,HOU,NFL,WR,15,10,109,80,1297,16.2,8,53,61.5,75,5.3,86.5,73.4,11.9,1,7,0,0,100.0,7.0,7.0,0.5,0.1,81,16.1,1304,8,1,11.0,
3,2024,25,HOU,NFL,WR,12,12,99,68,1006,14.8,7,48,56.6,67,5.7,83.8,68.7,10.2,0,0,0,0,,,,0.0,0.0,68,14.8,1006,7,0,8.0,PB
4,2025,26,HOU,NFL,WR,3,3,25,14,181,12.9,2,5,44.0,50,4.7,60.3,56.0,7.2,0,0,0,0,,,,0.0,0.0,14,12.9,181,2,1,,
5,5 Yrs,5 Yrs,5 Yrs,5 Yrs,,54,40,359,232,3411,14.7,20,149,53.2,75,4.3,63.2,64.6,9.5,1,7,0,0,100.0,7.0,7.0,0.1,0.0,233,14.7,3418,20,2,26.0,
6,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,13,113,73,1074,14.7,6,47,53.2,75,4.3,63.2,64.6,9.5,0,2,0,0,100.0,7.0,7.0,0.1,0.0,73,14.7,1076,6,1,,
