,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,15.0,1.0,1.0,2022-09-11,HOU,,IND,"T, 20-20 (OT)",*,3,2,26,13.0,0,66.7,8.7,0.0,0,0,0,0,0,0,47,67.1,0,0.0,0,0.0
1,2.0,16.0,2.0,2.0,2022-09-18,HOU,@,DEN,"L, 9-16",,9,4,58,14.5,0,44.4,6.4,0.0,0,0,0,0,0,0,42,66.7,0,0.0,0,0.0
2,3.0,17.0,3.0,3.0,2022-09-25,HOU,@,CHI,"L, 20-23",,4,2,41,20.5,0,50.0,10.3,0.0,0,0,0,0,0,0,40,67.8,0,0.0,0,0.0
3,4.0,18.0,4.0,4.0,2022-10-02,HOU,,LAC,"L, 24-34",*,5,3,82,27.3,0,60.0,16.4,0.0,1,1,0,0,0,0,44,77.2,0,0.0,0,0.0
4,5.0,19.0,5.0,5.0,2022-10-09,HOU,@,JAX,"W, 13-6",*,6,4,65,16.3,0,66.7,10.8,0.0,0,0,0,0,0,0,47,81.0,0,0.0,0,0.0
5,6.0,20.0,6.0,7.0,2022-10-23,HOU,@,LVR,"L, 20-38",*,3,3,33,11.0,0,100.0,11.0,0.0,0,0,0,0,0,0,30,46.2,0,0.0,0,0.0
6,6.0,,7.0,8.0,2022-10-30,HOU,,TEN,"L, 10-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,9.0,2022-11-03,HOU,,PHI,"L, 17-29",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,21.0,9.0,10.0,2022-11-13,HOU,@,NYG,"L, 16-24",*,10,5,49,9.8,1,50.0,4.9,0.0,0,0,0,0,0,0,50,78.1,0,0.0,0,0.0
9,8.0,22.0,10.0,11.0,2022-11-20,HOU,,WAS,"L, 10-23",*,7,5,48,9.6,0,71.4,6.9,0.0,0,0,0,0,0,0,48,85.7,0,0.0,0,0.0
10,9.0,23.0,11.0,12.0,2022-11-27,HOU,@,MIA,"L, 15-30",*,9,6,44,7.3,0,66.7,4.9,0.0,0,0,0,0,0,0,46,75.4,0,0.0,0,0.0
11,10.0,24.0,12.0,13.0,2022-12-04,HOU,,CLE,"L, 14-27",,10,3,35,11.7,1,30.0,3.5,0.0,0,0,0,0,0,0,47,72.3,0,0.0,0,0.0
12,10.0,,13.0,14.0,2022-12-11,HOU,@,DAL,"L, 23-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,10.0,,14.0,15.0,2022-12-18,HOU,,KAN,"L, 24-30 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,10.0,,15.0,16.0,2022-12-24,HOU,@,TEN,"W, 19-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,10.0,,16.0,17.0,2023-01-01,HOU,,JAX,"L, 3-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,10.0,,17.0,18.0,2023-01-08,HOU,@,IND,"W, 32-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,1-8-1,,66,37,481,13.0,2,56.1,7.3,0.0,1,1,0,0,0,0,441,71.4,0,0.0,0,0.0
