,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,42.0,1.0,1.0,2025-09-07,SEA,,SFO,"L, 13-17",*,10,20,0,2.0,3,3,4,1.3,0,100.0,1.3,21,40.4,0,0.0,0,0.0
1,2.0,43.0,2.0,2.0,2025-09-14,SEA,@,PIT,"W, 31-17",*,13,105,1,8.1,1,1,13,13.0,0,100.0,13.0,23,35.4,0,0.0,0,0.0
2,3.0,44.0,3.0,3.0,2025-09-21,SEA,,NOR,"W, 44-13",*,16,38,2,2.4,1,1,12,12.0,0,100.0,12.0,30,52.6,0,0.0,0,0.0
3,4.0,45.0,4.0,4.0,2025-09-25,SEA,@,ARI,"W, 23-20",*,19,81,0,4.3,2,1,29,29.0,0,50.0,14.5,33,50.0,0,0.0,0,0.0
4,,,,,,,,,3-1,,58,244,3,4.2,7,6,58,9.7,0,85.7,8.3,107,44.6,0,0.0,0,0.0
