,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,76.0,1.0,1.0,2022-09-11,NWE,@,MIA,"L, 7-20",,1,1,41,41.0,0,100.0,41.0,0,0,0,,0,0,0,0,0,0,2,3.5,0,0.0,1,5.3
1,2.0,77.0,2.0,2.0,2022-09-18,NWE,@,PIT,"W, 17-14",,3,2,16,8.0,0,66.7,5.3,0,0,0,,0,0,0,0,0,0,24,35.3,0,0.0,0,0.0
2,3.0,78.0,3.0,3.0,2022-09-25,NWE,,BAL,"L, 26-37",*,5,4,58,14.5,0,80.0,11.6,0,0,0,,1,0,0,1,0,0,18,27.3,0,0.0,0,0.0
3,4.0,79.0,4.0,4.0,2022-10-02,NWE,@,GNB,"L, 24-27 (OT)",,3,2,23,11.5,0,66.7,7.7,1,15,0,15.0,0,0,0,0,0,0,26,44.8,0,0.0,0,0.0
4,5.0,80.0,5.0,5.0,2022-10-09,NWE,,DET,"W, 29-0",,1,1,1,1.0,0,100.0,1.0,1,-1,0,-1.0,0,0,0,0,0,0,34,56.7,0,0.0,0,0.0
5,6.0,81.0,6.0,6.0,2022-10-16,NWE,@,CLE,"W, 38-15",,1,1,17,17.0,0,100.0,17.0,0,0,0,,0,0,0,0,0,0,4,5.7,0,0.0,0,0.0
6,6.0,,7.0,7.0,2022-10-24,NWE,,CHI,"L, 14-33",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,82.0,8.0,8.0,2022-10-30,NWE,@,NYJ,"W, 22-17",,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,54,69.2,0,0.0,1,3.6
8,8.0,83.0,9.0,9.0,2022-11-06,NWE,,IND,"W, 26-3",*,4,3,11,3.7,0,75.0,2.8,1,1,0,1.0,1,0,0,0,0,0,48,76.2,0,0.0,0,0.0
9,9.0,84.0,10.0,11.0,2022-11-20,NWE,,NYJ,"W, 10-3",,1,1,8,8.0,0,100.0,8.0,0,0,0,,0,0,0,0,0,0,24,38.1,0,0.0,0,0.0
10,10.0,85.0,11.0,12.0,2022-11-24,NWE,@,MIN,"L, 26-33",,4,3,36,12.0,0,75.0,9.0,1,-7,0,-7.0,0,0,0,0,0,0,38,69.1,0,0.0,0,0.0
11,11.0,86.0,12.0,13.0,2022-12-01,NWE,,BUF,"L, 10-24",,2,1,15,15.0,0,50.0,7.5,0,0,0,,0,0,0,0,0,0,20,37.0,0,0.0,1,4.2
12,12.0,87.0,13.0,14.0,2022-12-12,NWE,@,ARI,"W, 27-13",,5,5,47,9.4,0,100.0,9.4,0,0,0,,0,0,0,0,0,0,42,71.2,0,0.0,0,0.0
13,13.0,88.0,14.0,15.0,2022-12-18,NWE,@,LVR,"L, 24-30",,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,11,16.9,0,0.0,0,0.0
14,14.0,89.0,15.0,16.0,2022-12-24,NWE,,CIN,"L, 18-22",,9,6,100,16.7,1,66.7,11.1,1,29,0,29.0,0,0,0,0,0,0,32,57.1,0,0.0,1,4.0
15,15.0,90.0,16.0,17.0,2023-01-01,NWE,,MIA,"W, 23-21",,2,1,16,16.0,0,50.0,8.0,1,2,0,2.0,0,0,0,0,0,0,28,46.7,0,0.0,1,3.7
16,16.0,91.0,17.0,18.0,2023-01-08,NWE,@,BUF,"L, 23-35",,5,4,45,11.3,0,80.0,9.0,0,0,0,,0,0,0,0,0,0,36,52.9,0,0.0,0,0.0
17,,,,,,,,,8-8,,48,35,434,12.4,1,72.9,9.0,6,39,0,6.5,2,0,0,1,0,0,441,44.1,0,0.0,5,1.2
