,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,12.0,1.0,1.0,2018-09-09,SFO,@,MIN,"L, 16-24",,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,8,12.1,0,0.0,0,0.0
1,2.0,13.0,2.0,2.0,2018-09-16,SFO,,DET,"W, 30-27",,1,1,4,4.0,1,100.0,4.0,0,0,0,0,0,0,10,15.6,0,0.0,0,0.0
2,3.0,14.0,3.0,3.0,2018-09-23,SFO,@,KAN,"L, 27-38",,2,1,27,27.0,0,50.0,13.5,0,0,0,0,0,0,15,22.1,0,0.0,6,21.4
3,4.0,15.0,4.0,4.0,2018-09-30,SFO,@,LAC,"L, 27-29",,4,3,34,11.3,1,75.0,8.5,0,0,0,0,0,0,25,41.7,0,0.0,0,0.0
4,5.0,16.0,5.0,5.0,2018-10-07,SFO,,ARI,"L, 18-28",,7,4,33,8.3,0,57.1,4.7,0,0,0,0,0,0,42,42.9,0,0.0,0,0.0
5,6.0,17.0,6.0,6.0,2018-10-15,SFO,@,GNB,"L, 30-33",,3,1,22,22.0,0,33.3,7.3,0,0,0,0,0,0,23,40.4,0,0.0,0,0.0
6,7.0,18.0,7.0,7.0,2018-10-21,SFO,,LAR,"L, 10-39",,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,25,42.4,0,0.0,8,26.7
7,8.0,19.0,8.0,8.0,2018-10-28,SFO,@,ARI,"L, 15-18",*,10,7,71,10.1,0,70.0,7.1,0,0,0,0,0,0,54,81.8,0,0.0,4,15.4
8,9.0,20.0,9.0,9.0,2018-11-01,SFO,,OAK,"W, 34-3",,2,2,6,3.0,1,100.0,3.0,0,0,0,0,0,0,12,21.8,0,0.0,4,14.8
9,10.0,21.0,10.0,10.0,2018-11-12,SFO,,NYG,"L, 23-27",*,6,4,33,8.3,0,66.7,5.5,0,0,0,0,0,0,69,94.5,0,0.0,0,0.0
10,11.0,22.0,11.0,12.0,2018-11-25,SFO,@,TAM,"L, 9-27",*,3,2,27,13.5,0,66.7,9.0,0,0,0,0,0,0,56,87.5,0,0.0,0,0.0
11,12.0,23.0,12.0,13.0,2018-12-02,SFO,@,SEA,"L, 16-43",*,7,4,60,15.0,0,57.1,8.6,0,0,0,0,0,0,67,88.2,0,0.0,0,0.0
12,13.0,24.0,13.0,14.0,2018-12-09,SFO,,DEN,"W, 20-14",*,4,2,22,11.0,0,50.0,5.5,0,0,0,1,0,0,43,59.7,0,0.0,0,0.0
13,14.0,25.0,14.0,15.0,2018-12-16,SFO,,SEA,"W, 26-23 (OT)",*,4,2,16,8.0,0,50.0,4.0,0,0,0,0,0,0,46,74.2,0,0.0,0,0.0
14,15.0,26.0,15.0,16.0,2018-12-23,SFO,,CHI,"L, 9-14",*,5,4,73,18.3,0,80.0,14.6,1,0,0,0,0,0,52,94.5,0,0.0,0,0.0
15,16.0,27.0,16.0,17.0,2018-12-30,SFO,@,LAR,"L, 32-48",*,6,5,59,11.8,1,83.3,9.8,0,0,0,0,0,0,58,93.5,0,0.0,0,0.0
16,,,,,,,,,4-12,,66,42,487,11.6,4,63.6,7.4,1,0,0,1,0,0,605,57.2,0,0.0,22,4.8
