,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,67.0,1.0,1.0,2022-09-11,CIN,,PIT,"L, 20-23 (OT)",*,27,82,0,3.0,9,7,63,9.0,0,77.8,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,73,73.0,0,0.0,0,0.0
1,2.0,68.0,2.0,2.0,2022-09-18,CIN,@,DAL,"L, 17-20",*,19,57,0,3.0,4,3,26,8.7,0,75.0,6.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,53,75.7,0,0.0,0,0.0
2,3.0,69.0,3.0,3.0,2022-09-25,CIN,@,NYJ,"W, 27-12",*,12,24,0,2.0,7,3,14,4.7,0,42.9,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,66.2,0,0.0,0,0.0
3,4.0,70.0,4.0,4.0,2022-09-29,CIN,,MIA,"W, 27-15",*,24,61,1,2.5,4,4,13,3.3,0,100.0,3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,53,82.8,0,0.0,0,0.0
4,5.0,71.0,5.0,5.0,2022-10-09,CIN,@,BAL,"L, 17-19",*,14,78,0,5.6,3,3,10,3.3,0,100.0,3.3,0.0,1,1,0,0,0,0,0,0,0,0,0,0,44,69.8,0,0.0,0,0.0
5,6.0,72.0,6.0,6.0,2022-10-16,CIN,@,NOR,"W, 30-26",*,8,45,0,5.6,6,4,23,5.8,1,66.7,3.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,41,71.9,0,0.0,0,0.0
6,7.0,73.0,7.0,7.0,2022-10-23,CIN,,ATL,"W, 35-17",*,17,58,1,3.4,3,3,33,11.0,0,100.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,72.1,0,0.0,0,0.0
7,8.0,74.0,8.0,8.0,2022-10-31,CIN,@,CLE,"L, 13-32",*,8,27,0,3.4,9,7,32,4.6,0,77.8,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,38,71.7,0,0.0,0,0.0
8,9.0,75.0,9.0,9.0,2022-11-06,CIN,,CAR,"W, 42-21",*,22,153,4,7.0,5,4,58,14.5,1,80.0,11.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,48,64.9,0,0.0,0,0.0
9,10.0,76.0,10.0,11.0,2022-11-20,CIN,@,PIT,"W, 37-30",*,7,20,0,2.9,3,3,42,14.0,0,100.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,21.2,0,0.0,0,0.0
10,10.0,,11.0,12.0,2022-11-27,CIN,@,TEN,"W, 20-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,10.0,,12.0,13.0,2022-12-04,CIN,,KAN,"W, 27-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,11.0,77.0,13.0,14.0,2022-12-11,CIN,,CLE,"W, 23-10",*,14,96,0,6.9,2,2,10,5.0,0,100.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39,58.2,0,0.0,0,0.0
13,12.0,78.0,14.0,15.0,2022-12-18,CIN,@,TAM,"W, 34-23",*,11,21,0,1.9,6,5,33,6.6,0,83.3,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,42,63.6,0,0.0,0,0.0
14,13.0,79.0,15.0,16.0,2022-12-24,CIN,@,NWE,"W, 22-18",*,16,65,0,4.1,9,7,43,6.1,0,77.8,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,59.0,0,0.0,0,0.0
15,14.0,80.0,16.0,18.0,2023-01-08,CIN,,BAL,"W, 27-16",*,11,27,1,2.5,5,5,41,8.2,0,100.0,8.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36,54.5,0,0.0,0,0.0
16,,,,,,,,,10-4,,210,814,7,3.9,75,60,441,7.4,2,80.0,5.9,0.0,1,1,0,0,0,0,0,0,0,1,0,0,624,64.7,0,0.0,0,0.0
