,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,45.0,1.0,1.0,2020-09-13,CIN,,LAC,"L, 13-16",*,19,69,0,3.6,2,1,2,2.0,0,50.0,1.0,1,1,0,0,0,0,40,58.8,0,0.0,0,0.0
1,2.0,46.0,2.0,2.0,2020-09-17,CIN,@,CLE,"L, 30-35",*,16,46,0,2.9,4,4,40,10.0,0,100.0,10.0,0,0,0,0,0,0,46,50.0,0,0.0,0,0.0
2,3.0,47.0,3.0,3.0,2020-09-27,CIN,@,PHI,"T, 23-23 (OT)",*,17,49,0,2.9,3,2,16,8.0,0,66.7,5.3,0,0,0,0,0,0,52,72.2,0,0.0,0,0.0
3,4.0,48.0,4.0,4.0,2020-10-04,CIN,,JAX,"W, 33-25",*,25,151,2,6.0,6,6,30,5.0,1,100.0,5.0,0,0,0,0,0,0,62,82.7,0,0.0,0,0.0
4,5.0,49.0,5.0,5.0,2020-10-11,CIN,@,BAL,"L, 3-27",*,24,59,0,2.5,8,6,35,5.8,0,75.0,4.4,0,0,0,0,0,0,51,76.1,0,0.0,0,0.0
5,6.0,50.0,6.0,6.0,2020-10-18,CIN,@,IND,"L, 27-31",*,18,54,1,3.0,3,2,15,7.5,0,66.7,5.0,0,0,0,0,0,0,39,53.4,0,0.0,0,0.0
6,6.0,,7.0,7.0,2020-10-25,CIN,,CLE,"L, 34-37",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,8.0,2020-11-01,CIN,,TEN,"W, 31-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6.0,,9.0,10.0,2020-11-15,CIN,@,PIT,"L, 10-36",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,6.0,,10.0,11.0,2020-11-22,CIN,@,WAS,"L, 9-20",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
