,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2024-09-08,DET,,LAR,"W, 26-20 (OT)",*,5,4,45,11.3,0,80.0,9.0,48,78.7,0,0.0,0,0.0
1,2.0,19.0,2.0,2.0,2024-09-15,DET,,TAM,"L, 16-20",*,3,2,13,6.5,0,66.7,4.3,75,87.2,0,0.0,0,0.0
2,3.0,20.0,3.0,3.0,2024-09-22,DET,@,ARI,"W, 20-13",*,2,2,36,18.0,0,100.0,18.0,43,63.2,0,0.0,0,0.0
3,4.0,21.0,4.0,4.0,2024-09-30,DET,,SEA,"W, 42-29",*,4,4,53,13.3,0,100.0,13.3,47,88.7,0,0.0,0,0.0
4,5.0,22.0,5.0,6.0,2024-10-13,DET,@,DAL,"W, 47-9",*,1,1,52,52.0,1,100.0,52.0,42,61.8,0,0.0,0,0.0
5,6.0,23.0,6.0,7.0,2024-10-20,DET,@,MIN,"W, 31-29",*,2,1,25,25.0,0,50.0,12.5,54,94.7,0,0.0,0,0.0
6,7.0,24.0,7.0,8.0,2024-10-27,DET,,TEN,"W, 52-14",*,6,6,48,8.0,1,100.0,8.0,38,79.2,0,0.0,0,0.0
7,8.0,25.0,8.0,9.0,2024-11-03,DET,@,GNB,"W, 24-14",*,3,2,28,14.0,0,66.7,9.3,48,84.2,0,0.0,1,4.5
8,9.0,26.0,9.0,10.0,2024-11-10,DET,@,HOU,"W, 26-23",*,6,3,66,22.0,1,50.0,11.0,39,60.0,0,0.0,0,0.0
9,9.0,,10.0,11.0,2024-11-17,DET,,JAX,"W, 52-6",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,10.0,27.0,11.0,12.0,2024-11-24,DET,@,IND,"W, 24-6",*,6,3,19,6.3,0,50.0,3.2,67,93.1,0,0.0,0,0.0
11,11.0,28.0,12.0,13.0,2024-11-28,DET,,CHI,"W, 23-20",*,6,3,6,2.0,2,50.0,1.0,66,94.3,0,0.0,0,0.0
12,12.0,29.0,13.0,14.0,2024-12-05,DET,,GNB,"W, 34-31",*,7,5,54,10.8,0,71.4,7.7,72,90.0,0,0.0,0,0.0
13,13.0,30.0,14.0,15.0,2024-12-15,DET,,BUF,"L, 42-48",*,10,7,111,15.9,0,70.0,11.1,77,97.5,0,0.0,0,0.0
14,14.0,31.0,15.0,16.0,2024-12-22,DET,@,CHI,"W, 34-17",*,7,4,43,10.8,1,57.1,6.1,60,92.3,0,0.0,0,0.0
15,15.0,32.0,16.0,17.0,2024-12-30,DET,@,SFO,"W, 40-34",*,8,6,64,10.7,1,75.0,8.0,66,93.0,0,0.0,1,3.7
16,16.0,33.0,17.0,18.0,2025-01-05,DET,,MIN,"W, 31-9",*,7,7,63,9.0,0,100.0,9.0,68,100.0,0,0.0,0,0.0
17,,,,,,,,,14-2,,83,60,726,12.1,7,72.3,8.7,910,85.2,0,0.0,2,0.5
