,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,22,DET,NFL,TE,17,14,120,86,889,10.3,10,48,55.8,48,5.1,52.3,71.7,7.4,1,4,0,0,100.0,4.0,4.0,0.2,0.1,87,10.3,893,10,0,9.0,"PB,AP-2,AP ORoY-3"
1,2024,23,DET,NFL,TE,16,16,83,60,726,12.1,7,39,56.6,52,3.8,45.4,72.3,8.7,0,0,0,0,,,,0.0,0.0,60,12.1,726,7,0,8.0,
2,2025,24,DET,NFL,TE,3,3,17,13,138,10.6,0,7,58.8,32,4.3,46.0,76.5,8.1,0,0,0,0,,,,0.0,0.0,13,10.6,138,0,0,,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,36,33,220,159,1753,11.0,17,94,56.4,52,4.4,48.7,72.3,8.0,1,4,0,0,100.0,4.0,4.0,0.1,0.0,160,11.0,1757,17,0,17.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,16,104,75,828,11.0,8,44,56.4,52,4.4,48.7,72.3,8.0,0,2,0,0,100.0,4.0,4.0,0.1,0.0,76,11.0,830,8,0,,
