,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,78.0,1.0,1.0,2023-09-11,BUF,@,NYJ,"L, 16-22 (OT)",*,29,41,70.7,236,1,3,5.8,2.95,62.7,5,19,6,36,0,6.0,2,1,0,1,0,0,69,100.0,0,0.0,0,0.0
1,2.0,79.0,2.0,2.0,2023-09-17,BUF,,LVR,"W, 38-10",*,31,37,83.8,274,3,0,7.4,9.03,124.5,2,7,3,7,0,2.3,0,0,0,0,0,0,74,94.9,0,0.0,0,0.0
2,3.0,80.0,3.0,3.0,2023-09-24,BUF,@,WAS,"W, 37-3",*,20,32,62.5,218,1,1,6.8,6.03,79.9,0,0,3,46,1,15.3,0,0,0,0,0,0,57,83.8,0,0.0,0,0.0
3,4.0,81.0,4.0,4.0,2023-10-01,BUF,,MIA,"W, 48-20",*,21,25,84.0,320,4,0,12.8,16.0,158.3,2,10,4,17,1,4.3,0,0,0,0,0,0,50,86.2,0,0.0,0,0.0
4,5.0,82.0,5.0,5.0,2023-10-08,BUF,,JAX,"L, 20-25",*,27,40,67.5,359,2,1,9.0,8.85,102.0,0,0,4,14,1,3.5,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
5,6.0,83.0,6.0,6.0,2023-10-15,BUF,,NYG,"W, 14-9",*,19,30,63.3,169,2,1,5.6,5.47,86.7,0,0,2,11,0,5.5,0,0,0,0,0,0,59,96.7,0,0.0,0,0.0
6,7.0,84.0,7.0,7.0,2023-10-22,BUF,@,NWE,"L, 25-29",*,27,41,65.9,265,2,1,6.5,6.34,90.0,1,7,7,17,1,2.4,1,1,0,0,0,0,71,100.0,0,0.0,0,0.0
7,8.0,85.0,8.0,8.0,2023-10-26,BUF,,TAM,"W, 24-18",*,31,40,77.5,324,2,1,8.1,7.98,106.7,2,12,7,41,1,5.9,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
8,9.0,86.0,9.0,9.0,2023-11-05,BUF,@,CIN,"L, 18-24",*,26,38,68.4,258,1,1,6.8,6.13,85.2,1,9,8,44,1,5.5,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
9,10.0,87.0,10.0,10.0,2023-11-13,BUF,,DEN,"L, 22-24",*,15,26,57.7,177,1,2,6.8,4.12,59.3,0,0,4,13,1,3.3,1,1,0,0,-4,0,54,100.0,0,0.0,0,0.0
10,11.0,88.0,11.0,11.0,2023-11-19,BUF,,NYJ,"W, 32-6",*,20,32,62.5,275,3,1,8.6,9.06,108.2,1,12,5,15,0,3.0,0,0,0,0,0,0,72,94.7,0,0.0,0,0.0
11,12.0,89.0,12.0,12.0,2023-11-26,BUF,@,PHI,"L, 34-37 (OT)",*,29,51,56.9,339,2,1,6.6,6.55,82.1,1,7,9,81,2,9.0,0,0,0,0,0,0,95,100.0,0,0.0,0,0.0
12,13.0,90.0,13.0,14.0,2023-12-10,BUF,@,KAN,"W, 20-17",*,23,42,54.8,233,1,1,5.5,4.95,68.8,3,24,10,32,1,3.2,0,0,0,0,0,0,77,100.0,0,0.0,0,0.0
13,14.0,91.0,14.0,15.0,2023-12-17,BUF,,DAL,"W, 31-10",*,7,15,46.7,94,1,0,6.3,7.6,89.3,1,9,8,24,1,3.0,0,0,0,0,0,0,61,89.7,0,0.0,0,0.0
14,15.0,92.0,15.0,16.0,2023-12-23,BUF,@,LAC,"W, 24-22",*,15,21,71.4,237,1,1,11.3,10.1,104.7,1,7,5,15,2,3.0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
15,16.0,93.0,16.0,17.0,2023-12-31,BUF,,NWE,"W, 27-21",*,15,30,50.0,169,0,1,5.6,4.13,53.3,1,15,11,44,2,4.0,2,0,0,0,0,0,67,97.1,0,0.0,0,0.0
16,17.0,94.0,17.0,18.0,2024-01-07,BUF,@,MIA,"W, 21-14",*,30,38,78.9,359,2,2,9.4,8.13,101.6,3,14,15,67,0,4.5,1,1,0,0,0,0,78,100.0,0,0.0,0,0.0
17,,,,,,,,,11-6,,385,579,66.5,4306,29,18,7.4,7.04,92.2,24,152,111,524,15,4.7,7,4,0,1,-4,0,1126,96.7,0,0.0,0,0.0
