,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,104.0,1.0,1.0,2019-09-08,BUF,@,NYJ,"W, 17-16",*,9,5,40,8.0,0,55.6,4.4,45,68.2,0,0.0,0,0.0
1,2.0,105.0,2.0,2.0,2019-09-15,BUF,@,NYG,"W, 28-14",,4,4,83,20.8,0,100.0,20.8,35,50.0,0,0.0,0,0.0
2,3.0,106.0,3.0,3.0,2019-09-22,BUF,,CIN,"W, 21-17",*,10,8,48,6.0,0,80.0,4.8,45,59.2,0,0.0,0,0.0
3,4.0,107.0,4.0,4.0,2019-09-29,BUF,,NWE,"L, 10-16",*,13,7,75,10.7,0,53.8,5.8,67,84.8,0,0.0,0,0.0
4,5.0,108.0,5.0,5.0,2019-10-06,BUF,@,TEN,"W, 14-7",*,4,3,21,7.0,0,75.0,5.3,41,64.1,0,0.0,0,0.0
5,6.0,109.0,6.0,7.0,2019-10-20,BUF,,MIA,"W, 31-21",,6,3,16,5.3,1,50.0,2.7,30,54.5,0,0.0,1,3.7
6,7.0,110.0,7.0,8.0,2019-10-27,BUF,,PHI,"L, 13-31",,7,3,41,13.7,1,42.9,5.9,46,74.2,0,0.0,0,0.0
7,8.0,111.0,8.0,9.0,2019-11-03,BUF,,WAS,"W, 24-9",*,2,2,13,6.5,1,100.0,6.5,28,45.2,0,0.0,0,0.0
8,9.0,112.0,9.0,10.0,2019-11-10,BUF,@,CLE,"L, 16-19",,6,4,74,18.5,0,66.7,12.3,46,67.6,0,0.0,1,4.2
9,10.0,113.0,10.0,11.0,2019-11-17,BUF,@,MIA,"W, 37-20",*,4,4,38,9.5,0,100.0,9.5,64,90.1,0,0.0,0,0.0
10,11.0,114.0,11.0,12.0,2019-11-24,BUF,,DEN,"W, 20-3",*,9,6,76,12.7,1,66.7,8.4,60,81.1,0,0.0,0,0.0
11,12.0,115.0,12.0,13.0,2019-11-28,BUF,@,DAL,"W, 26-15",*,7,6,110,18.3,1,85.7,15.7,59,89.4,0,0.0,1,4.3
12,13.0,116.0,13.0,14.0,2019-12-08,BUF,,BAL,"L, 17-24",*,7,4,29,7.3,1,57.1,4.1,72,98.6,0,0.0,0,0.0
13,14.0,117.0,14.0,15.0,2019-12-15,BUF,@,PIT,"W, 17-10",*,6,1,6,6.0,0,16.7,1.0,45,69.2,0,0.0,0,0.0
14,15.0,118.0,15.0,16.0,2019-12-21,BUF,@,NWE,"L, 17-24",,12,7,108,15.4,0,58.3,9.0,46,85.2,0,0.0,0,0.0
15,15.0,,16.0,17.0,2019-12-29,BUF,,NYJ,"L, 6-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,10-5,,106,67,778,11.6,6,63.2,7.3,729,72.5,0,0.0,3,0.8
