,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,25.0,1.0,1.0,2014-09-07,DAL,,SFO,"L, 17-28",,5,4,42,10.5,0,80.0,8.4,0,0,0,0,0,0,45,65.2,0,0.0,0,0.0
1,2.0,26.0,2.0,2.0,2014-09-14,DAL,@,TEN,"W, 26-10",,1,1,10,10.0,0,100.0,10.0,0,0,0,0,0,0,34,42.0,0,0.0,0,0.0
2,3.0,27.0,3.0,3.0,2014-09-21,DAL,@,STL,"W, 34-31",,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,24,42.9,0,0.0,0,0.0
3,4.0,28.0,4.0,4.0,2014-09-28,DAL,,NOR,"W, 38-17",*,2,2,14,7.0,0,100.0,7.0,0,0,0,0,0,0,22,33.3,0,0.0,0,0.0
4,5.0,29.0,5.0,5.0,2014-10-05,DAL,,HOU,"W, 20-17 (OT)",,4,4,23,5.8,0,100.0,5.8,0,0,0,0,0,0,34,44.7,0,0.0,0,0.0
5,6.0,30.0,6.0,6.0,2014-10-12,DAL,@,SEA,"W, 30-23",,2,1,11,11.0,0,50.0,5.5,0,0,0,0,0,0,29,38.7,0,0.0,0,0.0
6,7.0,31.0,7.0,7.0,2014-10-19,DAL,,NYG,"W, 31-21",,0,0,0,,0,,,0,0,0,0,0,0,20,32.3,0,0.0,0,0.0
7,8.0,32.0,8.0,8.0,2014-10-27,DAL,,WAS,"L, 17-20 (OT)",,2,1,11,11.0,0,50.0,5.5,0,0,0,0,0,0,28,43.1,0,0.0,0,0.0
8,9.0,33.0,9.0,9.0,2014-11-02,DAL,,ARI,"L, 17-28",*,2,1,12,12.0,0,50.0,6.0,0,0,0,0,0,0,34,53.1,0,0.0,0,0.0
9,10.0,34.0,10.0,10.0,2014-11-09,DAL,@,JAX,"W, 31-17",,1,1,11,11.0,0,100.0,11.0,1,1,0,0,0,0,24,40.0,0,0.0,0,0.0
10,11.0,35.0,11.0,12.0,2014-11-23,DAL,@,NYG,"W, 31-28",,2,2,66,33.0,1,100.0,33.0,0,0,0,0,0,0,22,40.7,0,0.0,0,0.0
11,12.0,36.0,12.0,13.0,2014-11-27,DAL,,PHI,"L, 10-33",,7,4,41,10.3,0,57.1,5.9,1,1,0,0,0,0,29,47.5,0,0.0,0,0.0
12,13.0,37.0,13.0,14.0,2014-12-04,DAL,@,CHI,"W, 41-28",,3,3,42,14.0,2,100.0,14.0,0,0,0,0,0,0,10,16.1,0,0.0,1,3.4
13,14.0,38.0,14.0,15.0,2014-12-14,DAL,@,PHI,"W, 38-27",,4,4,42,10.5,0,100.0,10.5,0,0,0,0,0,0,35,42.7,0,0.0,0,0.0
14,15.0,39.0,15.0,16.0,2014-12-21,DAL,,IND,"W, 42-7",,3,2,29,14.5,1,66.7,9.7,0,0,0,0,0,0,17,27.0,0,0.0,1,4.0
15,16.0,40.0,16.0,17.0,2014-12-28,DAL,@,WAS,"W, 44-17",,9,6,57,9.5,0,66.7,6.3,0,0,0,0,0,0,24,37.5,0,0.0,1,3.1
16,,,,,,,,,12-4,,49,37,420,11.4,4,75.5,8.6,2,2,0,0,0,0,431,40.7,0,0.0,3,0.7
