,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,22,LVR,NFL,WR,16,1,34,19,331,17.4,2,12,41.2,50,1.2,20.7,55.9,9.7,10,77,0,4,70.0,34,7.7,4.8,0.6,29,14.1,408,2,0,3,
1,2024,23,LVR,NFL,WR,17,14,81,47,539,11.5,3,24,43.2,58,2.8,31.7,58.0,6.7,9,44,1,3,66.7,11,4.9,2.6,0.5,56,10.4,583,4,0,4,
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,33,15,115,66,870,13.2,5,36,42.6,58,2.0,26.4,57.4,7.6,19,121,1,7,68.4,34,6.4,3.7,0.6,85,11.7,991,6,0,7,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,8,59,34,448,13.2,3,19,42.6,58,2.0,26.4,57.4,7.6,10,62,1,4,68.4,34,6.4,3.7,0.6,44,6.0,511,3,0,4,
