,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2023-09-10,LVR,@,DEN,"W, 17-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,1.0,1.0,2.0,2.0,2023-09-17,LVR,@,BUF,"L, 10-38",,1,0,0,,0,0.0,0.0,1,34,0,34.0,0.0,0,0,0,0,0,0,9,22.5,0,0.0,3,13.6
2,2.0,2.0,3.0,3.0,2023-09-24,LVR,,PIT,"L, 18-23",,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,12,16.7,0,0.0,5,17.2
3,3.0,3.0,4.0,4.0,2023-10-01,LVR,@,LAC,"L, 17-24",,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,18,24.7,0,0.0,5,20.0
4,4.0,4.0,5.0,5.0,2023-10-09,LVR,,GNB,"W, 17-13",,1,0,0,,0,0.0,0.0,1,16,0,16.0,0.0,0,0,0,0,0,0,7,10.9,0,0.0,2,8.3
5,5.0,5.0,6.0,6.0,2023-10-15,LVR,,NWE,"W, 21-17",,2,2,57,28.5,0,100.0,28.5,1,4,0,4.0,0.0,0,0,0,0,0,0,22,31.4,0,0.0,7,28.0
6,6.0,6.0,7.0,7.0,2023-10-22,LVR,@,CHI,"L, 12-30",,3,2,16,8.0,0,66.7,5.3,1,2,0,2.0,0.0,0,0,0,0,0,0,32,49.2,0,0.0,5,21.7
7,7.0,7.0,8.0,8.0,2023-10-30,LVR,@,DET,"L, 14-26",,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,6,13.0,0,0.0,3,12.0
8,8.0,8.0,9.0,9.0,2023-11-05,LVR,,NYG,"W, 30-6",,3,2,52,26.0,0,66.7,17.3,1,4,0,4.0,0.0,2,1,1,0,0,0,28,46.7,0,0.0,7,29.2
9,9.0,9.0,10.0,10.0,2023-11-12,LVR,,NYJ,"W, 16-12",,0,0,0,,0,,,1,9,0,9.0,0.0,0,0,0,0,0,0,15,23.4,0,0.0,4,14.8
10,10.0,10.0,11.0,11.0,2023-11-19,LVR,@,MIA,"L, 13-20",,7,2,36,18.0,0,28.6,5.1,1,-6,0,-6.0,0.0,0,0,0,0,0,0,24,39.3,0,0.0,4,15.4
11,11.0,11.0,12.0,12.0,2023-11-26,LVR,,KAN,"L, 17-31",,1,0,0,,0,0.0,0.0,0,0,0,,0.0,0,0,0,0,0,0,13,22.4,0,0.0,4,15.4
12,12.0,12.0,13.0,14.0,2023-12-10,LVR,,MIN,"L, 0-3",,1,0,0,,0,0.0,0.0,0,0,0,,0.0,1,1,0,0,0,0,3,5.6,0,0.0,1,4.5
13,13.0,13.0,14.0,15.0,2023-12-14,LVR,,LAC,"W, 63-21",,4,3,59,19.7,2,75.0,14.8,1,-2,0,-2.0,0.0,0,0,0,0,0,0,29,45.3,0,0.0,0,0.0
14,14.0,14.0,15.0,16.0,2023-12-25,LVR,@,KAN,"W, 20-14",,1,1,-4,-4.0,0,100.0,-4.0,1,5,0,5.0,0.0,0,0,0,0,0,0,22,40.0,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2023-12-31,LVR,@,IND,"L, 20-23",*,5,2,36,18.0,0,40.0,7.2,0,0,0,,0.0,0,0,0,0,0,0,52,69.3,0,0.0,5,16.7
16,16.0,16.0,17.0,18.0,2024-01-07,LVR,,DEN,"W, 27-14",,5,5,79,15.8,0,100.0,15.8,1,11,0,11.0,0.0,0,0,0,0,0,0,42,63.6,0,0.0,6,24.0
17,,,,,,,,,7-9,,34,19,331,17.4,2,55.9,9.7,10,77,0,7.7,0.0,3,2,1,0,0,0,334,33.8,0,0.0,61,14.7
