,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,49.0,1.0,1.0,2019-09-08,KAN,@,JAX,"W, 40-26",*,2,1,0,0.0,0,50.0,0.0,43,63.2,0,0.0,16,53.3
1,2.0,50.0,2.0,2.0,2019-09-15,KAN,@,OAK,"W, 28-10",,6,6,172,28.7,2,100.0,28.7,68,90.7,0,0.0,0,0.0
2,3.0,51.0,3.0,3.0,2019-09-22,KAN,,BAL,"W, 33-28",*,4,3,43,14.3,1,75.0,10.8,62,91.2,0,0.0,2,7.4
3,4.0,52.0,4.0,4.0,2019-09-29,KAN,@,DET,"W, 34-30",*,9,4,35,8.8,0,44.4,3.9,62,91.2,0,0.0,0,0.0
4,5.0,53.0,5.0,5.0,2019-10-06,KAN,,IND,"L, 13-19",*,6,3,31,10.3,0,50.0,5.2,56,91.8,0,0.0,1,4.0
5,6.0,54.0,6.0,6.0,2019-10-13,KAN,,HOU,"L, 24-31",*,4,0,0,,0,0.0,0.0,48,87.3,0,0.0,0,0.0
6,7.0,55.0,7.0,7.0,2019-10-17,KAN,@,DEN,"W, 30-6",,5,3,31,10.3,0,60.0,6.2,49,80.3,0,0.0,3,10.0
7,8.0,56.0,8.0,8.0,2019-10-27,KAN,,GNB,"L, 24-31",*,2,2,6,3.0,0,100.0,3.0,38,64.4,0,0.0,3,11.1
8,9.0,57.0,9.0,9.0,2019-11-03,KAN,,MIN,"W, 26-23",,2,1,5,5.0,0,50.0,2.5,24,40.7,0,0.0,7,20.6
9,10.0,58.0,10.0,10.0,2019-11-10,KAN,@,TEN,"L, 32-35",*,5,4,56,14.0,0,80.0,11.2,55,67.1,0,0.0,4,12.5
10,11.0,59.0,11.0,11.0,2019-11-18,KAN,@,LAC,"W, 24-17",,1,0,0,,0,0.0,0.0,38,56.7,0,0.0,6,22.2
11,12.0,60.0,12.0,13.0,2019-12-01,KAN,,OAK,"W, 40-9",*,0,0,0,,0,,,36,55.4,0,0.0,4,17.4
12,13.0,61.0,13.0,14.0,2019-12-08,KAN,@,NWE,"W, 23-16",*,2,1,12,12.0,0,50.0,6.0,61,79.2,0,0.0,7,26.9
13,14.0,62.0,14.0,15.0,2019-12-15,KAN,,DEN,"W, 23-3",*,3,2,21,10.5,0,66.7,7.0,38,55.9,0,0.0,5,27.8
14,15.0,63.0,15.0,16.0,2019-12-22,KAN,@,CHI,"W, 26-3",,2,1,13,13.0,0,50.0,6.5,35,53.0,0,0.0,3,15.0
15,16.0,64.0,16.0,17.0,2019-12-29,KAN,,LAC,"W, 31-21",,2,1,24,24.0,1,50.0,12.0,22,43.1,0,0.0,4,17.4
16,,,,,,,,,12-4,,55,32,449,14.0,4,58.2,8.2,735,70.0,0,0.0,65,15.4
