,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2021-09-12,NYJ,@,CAR,"L, 14-19",,4,6,0,1.5,2,1,14,14.0,0,50.0,7.0,0,0,0,0,0,0,16,24.6,0,0.0,4,14.3
1,2.0,2.0,2.0,2.0,2021-09-19,NYJ,,NWE,"L, 6-25",,11,59,0,5.4,3,2,29,14.5,0,66.7,9.7,0,0,0,0,0,0,33,45.2,0,0.0,4,16.0
2,3.0,3.0,3.0,3.0,2021-09-26,NYJ,@,DEN,"L, 0-26",*,9,24,0,2.7,3,2,5,2.5,0,66.7,1.7,0,0,0,0,0,0,23,42.6,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2021-10-03,NYJ,,TEN,"W, 27-24 (OT)",*,13,38,1,2.9,3,1,-4,-4.0,0,33.3,-1.3,0,0,0,0,0,0,31,50.8,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2021-10-10,NYJ,@,ATL,"L, 20-27",*,10,38,1,3.8,3,3,20,6.7,0,100.0,6.7,0,0,0,0,0,0,29,51.8,0,0.0,0,0.0
5,6.0,6.0,6.0,7.0,2021-10-24,NYJ,@,NWE,"L, 13-54",*,11,37,0,3.4,9,8,67,8.4,0,88.9,7.4,1,1,0,0,0,0,47,72.3,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2021-10-31,NYJ,,CIN,"W, 34-31",*,15,77,1,5.1,14,9,95,10.6,0,64.3,6.8,0,0,0,0,0,0,59,70.2,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2021-11-04,NYJ,@,IND,"L, 30-45",*,13,49,0,3.8,2,1,37,37.0,0,50.0,18.5,0,0,0,0,0,0,45,58.4,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2021-11-14,NYJ,,BUF,"L, 17-45",,16,39,1,2.4,6,4,43,10.8,0,66.7,7.2,0,0,0,0,0,0,40,51.9,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2021-11-21,NYJ,,MIA,"L, 17-24",*,9,63,0,7.0,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,20,33.3,0,0.0,0,0.0
10,10.0,,11.0,12.0,2021-11-28,NYJ,@,HOU,"W, 21-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,10.0,,12.0,13.0,2021-12-05,NYJ,,PHI,"L, 18-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,10.0,,13.0,14.0,2021-12-12,NYJ,,NOR,"L, 9-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,11.0,11.0,14.0,15.0,2021-12-19,NYJ,@,MIA,"L, 24-31",*,8,18,0,2.3,2,1,2,2.0,0,50.0,1.0,0,0,0,0,0,0,31,54.4,0,0.0,0,0.0
14,12.0,12.0,15.0,16.0,2021-12-26,NYJ,,JAX,"W, 26-21",*,16,118,0,7.4,3,2,6,3.0,0,66.7,2.0,0,0,0,0,0,0,43,74.1,0,0.0,0,0.0
15,13.0,13.0,16.0,17.0,2022-01-02,NYJ,,TAM,"L, 24-28",*,3,54,0,18.0,1,1,9,9.0,0,100.0,9.0,0,0,0,0,0,0,8,13.1,0,0.0,0,0.0
16,14.0,14.0,17.0,18.0,2022-01-09,NYJ,@,BUF,"L, 10-27",*,9,19,0,2.1,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,24,52.2,0,0.0,0,0.0
17,,,,,,,,,3-11,,147,639,4,4.3,55,36,325,9.0,0,65.5,5.9,1,1,0,0,0,0,449,50.2,0,0.0,8,2.1
