,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,14.0,1.0,1.0,2020-09-13,LVR,@,CAR,"W, 34-30",,0,0,0,,0,,,0.0,0,0,0,0,0,0,12,19.0,0,0.0,9,31.0
1,2.0,15.0,2.0,2.0,2020-09-21,LVR,,NOR,"W, 34-24",,1,1,31,31.0,0,100.0,31.0,0.0,0,0,0,0,0,0,32,40.0,0,0.0,7,25.9
2,3.0,16.0,3.0,3.0,2020-09-27,LVR,@,NWE,"L, 20-36",*,2,2,25,12.5,1,100.0,12.5,0.0,0,0,0,0,0,0,15,25.4,0,0.0,11,35.5
3,4.0,17.0,4.0,4.0,2020-10-04,LVR,,BUF,"L, 23-30",,1,1,8,8.0,0,100.0,8.0,0.0,0,0,0,0,0,0,10,13.5,0,0.0,7,25.9
4,5.0,18.0,5.0,5.0,2020-10-11,LVR,@,KAN,"W, 40-32",,0,0,0,,0,,,0.0,0,0,0,0,0,0,12,17.1,0,0.0,13,40.6
5,6.0,19.0,6.0,7.0,2020-10-25,LVR,,TAM,"L, 20-45",,0,0,0,,0,,,0.0,0,0,0,0,0,0,11,16.9,0,0.0,15,48.4
6,7.0,20.0,7.0,8.0,2020-11-01,LVR,@,CLE,"W, 16-6",,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,31,43.1,0,0.0,10,55.6
7,8.0,21.0,8.0,9.0,2020-11-08,LVR,@,LAC,"W, 31-26",,0,0,0,,0,,,0.0,0,0,0,0,0,0,14,27.5,0,0.0,19,63.3
8,9.0,22.0,9.0,10.0,2020-11-15,LVR,,DEN,"W, 37-12",,0,0,0,,0,,,0.0,0,0,0,0,0,0,25,34.7,0,0.0,19,65.5
9,10.0,23.0,10.0,11.0,2020-11-22,LVR,,KAN,"L, 31-35",,0,0,0,,0,,,0.0,0,0,0,0,0,0,17,28.8,0,0.0,15,57.7
10,11.0,24.0,11.0,12.0,2020-11-29,LVR,@,ATL,"L, 6-43",,0,0,0,,0,,,0.0,0,0,0,0,0,0,8,12.7,0,0.0,20,60.6
11,12.0,25.0,12.0,13.0,2020-12-06,LVR,@,NYJ,"W, 31-28",,0,0,0,,0,,,0.0,0,0,0,0,0,0,20,25.6,0,0.0,17,65.4
12,13.0,26.0,13.0,14.0,2020-12-13,LVR,,IND,"L, 27-44",,2,1,47,47.0,1,50.0,23.5,0.0,0,0,0,0,0,0,13,19.1,0,0.0,14,48.3
13,14.0,27.0,14.0,15.0,2020-12-17,LVR,,LAC,"L, 27-30 (OT)",*,1,1,22,22.0,0,100.0,22.0,0.0,0,0,0,0,0,0,20,26.3,0,0.0,16,57.1
14,15.0,28.0,15.0,16.0,2020-12-26,LVR,,MIA,"L, 25-26",,0,0,0,,0,,,0.0,1,0,1,0,0,0,2,3.1,0,0.0,22,61.1
15,16.0,29.0,16.0,17.0,2021-01-03,LVR,@,DEN,"W, 32-31",,1,1,7,7.0,0,100.0,7.0,0.0,0,0,0,0,0,0,14,20.3,0,0.0,18,52.9
16,,,,,,,,,8-8,,9,7,140,20.0,2,77.8,15.6,0.0,1,0,1,0,0,0,256,23.6,0,0.0,232,49.8
