,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,62.0,1.0,1.0,2023-09-10,NOR,,TEN,"W, 16-15",*,0,0,0,,0,,,32,49.2,0,0.0,9,32.1
1,2.0,63.0,2.0,2.0,2023-09-18,NOR,@,CAR,"W, 20-17",*,2,2,20,10.0,0,100.0,10.0,36,46.8,0,0.0,14,51.9
2,2.0,,3.0,3.0,2023-09-24,NOR,@,GNB,"L, 17-18",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2023-10-01,NOR,,TAM,"L, 9-26",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,3.0,64.0,5.0,5.0,2023-10-08,NOR,@,NWE,"W, 34-0",*,1,1,6,6.0,1,100.0,6.0,48,66.7,0,0.0,9,29.0
5,4.0,65.0,6.0,6.0,2023-10-15,NOR,@,HOU,"L, 13-20",,4,4,33,8.3,0,100.0,8.3,39,47.6,0,0.0,10,38.5
6,5.0,66.0,7.0,7.0,2023-10-19,NOR,,JAX,"L, 24-31",*,4,3,33,11.0,0,75.0,8.3,45,50.0,0,0.0,9,28.1
7,6.0,67.0,8.0,8.0,2023-10-29,NOR,@,IND,"W, 38-27",*,0,0,0,,0,,,46,69.7,0,0.0,10,29.4
8,7.0,68.0,9.0,9.0,2023-11-05,NOR,,CHI,"W, 24-17",,1,1,23,23.0,0,100.0,23.0,31,49.2,0,0.0,9,37.5
9,8.0,69.0,10.0,10.0,2023-11-12,NOR,@,MIN,"L, 19-27",,0,0,0,,0,,,21,31.3,0,0.0,7,24.1
10,9.0,70.0,11.0,12.0,2023-11-26,NOR,@,ATL,"L, 15-24",,0,0,0,,0,,,31,43.1,0,0.0,7,29.2
11,10.0,71.0,12.0,13.0,2023-12-03,NOR,,DET,"L, 28-33",*,2,2,28,14.0,0,100.0,14.0,40,59.7,0,0.0,11,36.7
12,11.0,72.0,13.0,14.0,2023-12-10,NOR,,CAR,"W, 28-6",*,2,2,8,4.0,0,100.0,4.0,33,63.5,0,0.0,13,54.2
13,12.0,73.0,14.0,15.0,2023-12-17,NOR,,NYG,"W, 24-6",*,5,3,13,4.3,0,60.0,2.6,45,72.6,0,0.0,9,39.1
14,13.0,74.0,15.0,16.0,2023-12-21,NOR,@,LAR,"L, 22-30",*,2,1,13,13.0,0,50.0,6.5,24,40.0,0,0.0,4,16.7
15,14.0,75.0,16.0,17.0,2023-12-31,NOR,@,TAM,"W, 23-13",,1,1,13,13.0,0,100.0,13.0,38,54.3,0,0.0,13,50.0
16,15.0,76.0,17.0,18.0,2024-01-07,NOR,,ATL,"W, 48-17",*,1,1,3,3.0,0,100.0,3.0,40,59.7,0,0.0,15,46.9
17,,,,,,,,,9-6,,25,21,193,9.2,1,84.0,7.7,549,53.2,0,0.0,149,36.0
