,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2017,22,TEN,NFL,WR,2.0,2.0,15.0,9.0,98.0,10.9,2.0,7.0,60.0,17.0,4.5,49.0,60.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.9,98.0,2.0,0.0,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019,24,TEN,NFL,TE,3.0,3.0,12.0,6.0,68.0,11.3,1.0,5.0,41.7,22.0,2.0,22.7,50.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.3,68.0,1.0,0.0,
3,2020,25,TEN,NFL,WR,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
4,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,6.0,5.0,29.0,15.0,166.0,11.1,3.0,12.0,48.3,22.0,2.5,27.7,51.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.1,166.0,3.0,0.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,14.0,82.0,43.0,470.0,11.1,9.0,34.0,48.3,22.0,2.5,27.7,51.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.1,470.0,9.0,0.0,
