,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2017-09-10,TEN,,OAK,"L, 16-26",,10,6,69,11.5,0,60.0,6.9,0,0,0,0,0,0,42,65.6,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2017-09-17,TEN,@,JAX,"W, 37-16",*,3,1,4,4.0,0,33.3,1.3,0,0,0,0,0,0,23,33.8,0,0.0,0,0.0
2,2.0,,3.0,3.0,2017-09-24,TEN,,SEA,"W, 33-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2017-10-01,TEN,@,HOU,"L, 14-57",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2.0,,5.0,5.0,2017-10-08,TEN,@,MIA,"L, 10-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2.0,,6.0,6.0,2017-10-16,TEN,,IND,"W, 36-22",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2.0,,7.0,7.0,2017-10-22,TEN,@,CLE,"W, 12-9 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,3.0,3.0,8.0,9.0,2017-11-05,TEN,,BAL,"W, 23-20",*,5,2,28,14.0,0,40.0,5.6,0,0,0,0,0,0,39,75.0,0,0.0,0,0.0
8,4.0,4.0,9.0,10.0,2017-11-12,TEN,,CIN,"W, 24-20",*,10,4,48,12.0,0,40.0,4.8,1,1,0,0,0,0,78,86.7,2,3.9,0,0.0
9,5.0,5.0,10.0,11.0,2017-11-16,TEN,@,PIT,"L, 17-40",*,7,3,27,9.0,0,42.9,3.9,0,0,0,0,0,0,54,83.1,0,0.0,0,0.0
10,6.0,6.0,11.0,12.0,2017-11-26,TEN,@,IND,"W, 20-16",*,4,4,39,9.8,0,100.0,9.8,0,0,0,0,0,0,42,72.4,0,0.0,0,0.0
11,7.0,7.0,12.0,13.0,2017-12-03,TEN,,HOU,"W, 24-13",*,4,2,12,6.0,0,50.0,3.0,0,0,0,0,0,0,43,79.6,0,0.0,0,0.0
12,8.0,8.0,13.0,14.0,2017-12-10,TEN,@,ARI,"L, 7-12",,6,3,29,9.7,0,50.0,4.8,0,0,0,0,0,0,46,76.7,0,0.0,0,0.0
13,9.0,9.0,14.0,15.0,2017-12-17,TEN,@,SFO,"L, 23-25",*,5,3,28,9.3,0,60.0,5.6,0,0,0,0,0,0,54,85.7,0,0.0,0,0.0
14,10.0,10.0,15.0,16.0,2017-12-24,TEN,,LAR,"L, 23-27",*,9,6,91,15.2,0,66.7,10.1,0,0,0,0,0,0,54,79.4,0,0.0,0,0.0
15,11.0,11.0,16.0,17.0,2017-12-31,TEN,,JAX,"W, 15-10",*,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,42,64.6,0,0.0,0,0.0
16,,,,,,,,,6-5,,65,34,375,11.0,0,52.3,5.8,1,1,0,0,0,0,517,73.1,2,0.3,0,0.0
