,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,57.0,1.0,1.0,2023-09-10,LVR,@,DEN,"W, 17-16",,0,0,0,,0,,,0,0,0,0,0,0,13,22.0,0,0.0,0,0.0
1,2.0,58.0,2.0,2.0,2023-09-17,LVR,@,BUF,"L, 10-38",,1,1,23,23.0,0,100.0,23.0,0,0,0,0,0,0,26,65.0,0,0.0,0,0.0
2,3.0,59.0,3.0,3.0,2023-09-24,LVR,,PIT,"L, 18-23",,2,2,17,8.5,0,100.0,8.5,0,0,0,0,0,0,37,51.4,0,0.0,0,0.0
3,4.0,60.0,4.0,4.0,2023-10-01,LVR,@,LAC,"L, 17-24",,4,2,12,6.0,0,50.0,3.0,0,0,0,0,0,0,33,45.2,0,0.0,0,0.0
4,5.0,61.0,5.0,5.0,2023-10-09,LVR,,GNB,"W, 17-13",*,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,19,29.7,0,0.0,0,0.0
5,6.0,62.0,6.0,6.0,2023-10-15,LVR,,NWE,"W, 21-17",,0,0,0,,0,,,0,0,0,0,0,0,7,10.0,0,0.0,2,8.0
6,7.0,63.0,7.0,7.0,2023-10-22,LVR,@,CHI,"L, 12-30",*,3,2,14,7.0,0,66.7,4.7,0,0,0,0,0,0,24,36.9,0,0.0,0,0.0
7,8.0,64.0,8.0,8.0,2023-10-30,LVR,@,DET,"L, 14-26",,4,2,19,9.5,0,50.0,4.8,0,0,0,0,0,0,28,60.9,0,0.0,0,0.0
8,9.0,65.0,9.0,9.0,2023-11-05,LVR,,NYG,"W, 30-6",,3,2,32,16.0,0,66.7,10.7,0,0,0,0,0,0,13,21.7,0,0.0,0,0.0
9,10.0,66.0,10.0,10.0,2023-11-12,LVR,,NYJ,"W, 16-12",,1,1,5,5.0,0,100.0,5.0,0,0,0,0,0,0,27,42.2,0,0.0,0,0.0
10,11.0,67.0,11.0,11.0,2023-11-19,LVR,@,MIA,"L, 13-20",*,5,5,42,8.4,0,100.0,8.4,0,0,0,0,0,0,27,44.3,0,0.0,0,0.0
11,12.0,68.0,12.0,12.0,2023-11-26,LVR,,KAN,"L, 17-31",,4,4,38,9.5,0,100.0,9.5,0,0,0,0,0,0,28,48.3,0,0.0,0,0.0
12,13.0,69.0,13.0,14.0,2023-12-10,LVR,,MIN,"L, 0-3",,5,3,46,15.3,0,60.0,9.2,1,1,0,0,0,0,26,48.1,0,0.0,0,0.0
13,14.0,70.0,14.0,15.0,2023-12-14,LVR,,LAC,"W, 63-21",,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,27,42.2,0,0.0,0,0.0
14,15.0,71.0,15.0,16.0,2023-12-25,LVR,@,KAN,"W, 20-14",,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,11,20.0,0,0.0,1,4.0
15,16.0,72.0,16.0,17.0,2023-12-31,LVR,@,IND,"L, 20-23",,0,0,0,,0,,,0,0,0,0,0,0,12,16.0,0,0.0,0,0.0
16,17.0,73.0,17.0,18.0,2024-01-07,LVR,,DEN,"W, 27-14",,0,0,0,,0,,,0,0,0,0,0,0,5,7.6,0,0.0,0,0.0
17,,,,,,,,,8-9,,37,25,255,10.2,0,67.6,6.9,1,1,0,0,0,0,363,34.7,0,0.0,3,0.7
